Time,Show,Episode,Image
12:00am,Dragon Ball Z,Mysterious Youth,""
12:30am,He-Man & The Masters Of The Universe,The Beginning (Part 2),""
1:00am,Superfriends,Rokan: Enemy From Space,""
1:30am,Thunderbirds,Trapped In The Sky,""
2:00am,Justice League,Secret Origins (Part 2),""
2:30am,Samurai Jack,Samurai Called Jack,""
3:00am,Vampire High,The Portrait,""
3:30am,Freaky Stories,Boys and Ghouls Together,""
4:00am,Seriously Weird,When Harris Stopped Breathing,""
4:30am,Guinevere Jones,Time Cuts,""
5:00am,2030 CE,Ch-Ch-Changes,""
5:30am,Moville Mysteries,The Tell Tale Recliner,""
6:00am,Mona the Vampire,Toon Town / In The Knight,""
6:30am,Seven Little Monsters,All The Marbles,""
7:00am,Hamtaro,The Ham-Ham Clubhouse,""
7:30am,Cubix,Lectrix,""
8:00am,Rugrats,Bow Wow Wedding Vows,""
8:30am,Detention,Breaking Out,""
9:00am,Hey Arnold!,Dinner For Four / Phoebe Skips,""
9:30am,"The Adventures of Jimmy Neutron, Boy Genius",Normal Boy / Birth Of A Salesman,""
10:00am,Spongebob Squarepants,Club SpongeBob / My Pretty Seahorse,""
10:30am,The Fairly Oddparents,Tim Visible / Ol Black Magic,""
11:00am,Dexter's Laboratory,Mind Over Chatter / A Quackor Cartoon / Momdark,""
11:30am,The New Woody Woodpecker Show,Episode 42,""
12:00pm,The Wild Thornberry's,All Work & No Play,""
12:30pm,Girlstuff/Boystuff,Tickets Please / Face Powder Blues,""
1:00pm,D'myna Leagues,Mommy Dearest,""
1:30pm,Uh Oh!,Episode 209,""
2:00pm,Beyblade,Day Of The Dragon,""
2:30pm,Zoids,Partners Vs. Red Comet,""
3:00pm,Yu-Gi-Oh!,Red Eyes and Black Metal,""
3:30pm,Monster Rancher,I'm Moochi!,""
4:00pm,Beethoven's 4th (2001),""
4:30pm
5:00pm
5:30pm
6:00pm,I Love Mummy,James Falls in Love,""
6:30pm,24Seven,Perfect Parents,""
7:00pm,YTV's Hit List,Episode 2,""
7:30pm
8:00pm
8:30pm,Treasure,Little Black Dress / Card Sharks / Night Club / War Zone,""
9:00pm,Live Through This,Episode 2,""
9:30pm
10:00pm,Guinevere Jones,Time Cuts,""
10:30pm,Seriously Weird,When Harris Stopped Breathing,""
11:00pm,I Love Mummy,James Falls in Love,""
11:30pm,Don't Lick the Pig,Episode 5,""
