Time,Show,Episode,Image
12:00am,Stephen King's The Stand (1994),The Stand (Part 4),""
12:30am
1:00am
1:30am
2:00am,Justice League,The Enemy Below (Part 1),""
2:30am,Samurai Jack,Jack In Space,""
3:00am,Vampire High,Rats,""
3:30am,Freaky Stories,Boo,""
4:00am,Seriously Weird,When Harris Stopped Sleeping,""
4:30am,Guinevere Jones,Easy Money,""
5:00am,2030 CE,Free Jake,""
5:30am,Moville Mysteries,Swarm Enough For You?,""
6:00am,Mona the Vampire,Terminate Her / 18 Holes,""
6:30am,Seven Little Monsters,You Are What You Eat,""
7:00am,Hamtaro,First Time At The Beach,""
7:30am,Cubix,Heat Wave,""
8:00am,Rugrats,Daddy's Little Helpers / Hello Dilly,""
8:30am,Detention,Blame Game,""
9:00am,Hey Arnold!,Arnold's Thanksgiving,""
9:30am,"The Adventures of Jimmy Neutron, Boy Genius",I Dream Of Jimmy / Oozy Scab,""
10:00am,Spongebob Squarepants,Mermaid Man & Barnacle Boy IV / Doing Time,""
10:30am,The Fairly Oddparents,Father Time! / Apartnership!,""
11:00am,Dexter's Laboratory,Episode 58,""
11:30am,The New Woody Woodpecker Show,Episode 46,""
12:00pm,The Wild Thornberry's,Hot Air,""
12:30pm,Girlstuff/Boystuff,Games Peeps Play / Tent's Situation,""
1:00pm,D'myna Leagues,Tree Grows In,""
1:30pm,Uh Oh!,Episode 206,""
2:00pm,Beyblade,Dragon Storm,""
2:30pm,Zoids,Dark Giant,""
3:00pm,Yu-Gi-Oh!,Unstoppable Toon Legion,""
3:30pm,Monster Rancher,Hare's Trick,""
4:00pm,Dragonheart: A New Beginning (2000),""
4:30pm
5:00pm
5:30pm
6:00pm,I Love Mummy,Oh My Goth,""
6:30pm,24Seven,The Birthday,""
7:00pm,YTV's Hit List,Episode 6,""
7:30pm
8:00pm
8:30pm,Girlstuff/Boystuff,Games Peeps Play / Tent's Situation,""
9:00pm,Live Through This,Episode 6,""
9:30pm
10:00pm,Guinevere Jones,Easy Money,""
10:30pm,Seriously Weird,When Harris Stopped Sleeping,""
11:00pm,I Love Mummy,Oh My Goth,""
11:30pm,Don't Lick the Pig,Episode 9,""
