Time,Show,Episode,Image
12:00am,Are You Being Served?,It Pays To Advertise,""
12:30am,Keeping Up Appearances,Episode 35,""
1:11am,My Family,The Exeat,""
1:45am,Super Duper Sumo Wrestlers,Binky Did A Bad Thing,""
2:15am,Hey Arnold!,Big Gino / Jamie O in Love,""
2:46am,"The Adventures of Jimmy Neutron, Boy Genius",Jimmy On Ice / Battle Of The Bands,""
3:17am,Spongebob Squarepants,Hooky / Mermaidman and Barnacleboy II,""
3:48am,The Fairly Oddparents,Wish Too Far / Tiny Timmy,""
4:20am,The Wild Thornberry's,Island Trade,""
5:00am,Mystery Hunters,Hypnosis / Pet Psychics,""
5:25am,UNICEF,Right To A Name & Nationality,""
5:35am,Road Scholars,Galapagos Islands,""
6:00am,Mona The Vampire,The Man with Nine Lives / Yak of the Yammering Yam,""
6:30am,Seven Little Monsters,Elephant!,""
7:00am,Sailor Moon,Rubeus Evans,""
7:30am,Hamtaro,Hamtaro!,""
8:00am,Rugrats,Graham Canyon / Stu-Maker's Eleves,""
8:30am,Uh Oh!,Episode 191,""
9:00am,Little Bear,Episode 35,""
9:30am,Babar,Robot Rampage,""
10:00am,Rupert,Rupert & The Missing Snow,""
10:30am,Anatole,Les Mouserables,""
11:00am,Seven Little Monsters,Mystery of The Missing Five,""
11:30am,Stickin' Around,Disciplinary Action / This Is A Hiccup,""
12:00pm,Rugrats,Graham Canyon / Stu-Maker's Eleves,""
12:30pm,Hamtaro,Hamtaro!,""
1:00pm,Ultimate Book Of Spells,Rootopia Of All Evil,""
1:30pm,Country Mouse & The City Mouse Adventures,The Great Yeti Adventure,""
2:00pm,Mona The Vampire,The Man with Nine Lives / Yak of the Yammering Yam,""
2:30pm,Sailor Moon,Rubeus Evans,""
3:00pm,Medabots,Dance With The Mantis,""
3:30pm,Pokémon: Johto League Champions,Dunsparce Reception,""
4:00pm,Beyblade,Practice Makes Perfect,""
4:30pm,Jackie Chan Adventures,Shell Game,""
5:00pm,Dexter's Laboratory,If Memory Serves / A Mandark Cartoon / Tele-Trauma,""
5:30pm,Rocket Power,Twister's Hat / Tito-Thon,""
6:00pm,SpongeBob SquarePants,Mermaid Man & Barnacle Boy IV / Doing Time,""
6:30pm,Justice League,Paradise Lost (Part I),""
7:00pm,Samurai Jack,Jack Vs. Mad Jack,""
7:30pm,Yu-Gi-Oh,Tag Duel In The Labyrinth,""
8:00pm,Dragon Ball Z,Buu Against Buu,""
8:30pm,Reboot,Nullzilla,""
9:00pm,The Zack Files,It's A Jungle In There,""
9:30pm,Radio Active,For Whom The Bell Curves,""
10:00pm,Breaker High,To Kill A Mocking Nerd,""
10:30pm,Big Wolf On Campus,Big Bad Wolf,""
11:00pm,My Family,Trust Never Sleeps,""
11:30pm,2point4 Children,The Parent Trap,""
