Time,Show,Episode
12:00am,Are You Being Served?,The Clock
12:30am,Keeping Up Appearances,Episode 19
1:00am,"Yes, Minister",Question Of Loyalty
1:30am,Rocky & Bullwinkle,Episode 157
2:00am,Monster By Mistake,Billy Caves In
2:30am,Rugrats,Finsterella
3:00am,Mobile Suit Gundam Wing,Party Night
3:30am,CatDog,Rodeo / Teeth
4:00am,Hey Arnold!,Helga's Make-Over / Old Building
4:30am,Uh Oh!,Episode 53
5:00am,Digimon Tamers,Not as Seen On TV
5:30am,Pokémon: The Johto Journeys,Chikorita's Big Upset
6:00am,Babar,A Child In The Snow
6:30am,Rupert,Rupert and The Chalk Drawing
7:00am,Stickin' Around,"What's the Flap, Jack? / Doddler's List"
7:30am,Catdog,Remain Seated / Dogcatcher In the Rye
8:00am,Rugrats,Bad Shoes/The World According to Dil & Spike/Falling Star
8:30am,Little Bear,Episode 34
9:00am,Rupert,Rupert and The Lamp
9:30am,Babar,Monkey Business
10:00am,George & Martha,"Costumed Duo / Temper, Temper"
10:30am,Panda Bear Daycare,Sharing
10:45am,Ruffus The Dog,Sinbad
11:00am,Anthony Ant,100 Easy Pieces / Raiders
11:30am,Stickin' Around,Disappearing Act / And The Wiener Is
12:00pm,Uh Oh!,Episode 112
12:30pm,Mona The Vampire,Flu-Topia / Chain Letter
1:00pm,George & Martha,"Costumed Duo / Temper, Temper"
1:30pm,Little Bear,Episode 34
2:00pm,Babar,A Child In The Snow
2:30pm,Rupert,Rupert and The Chalk Drawing
3:00pm,Angry Beavers,Spootiful Life / U.N.C.L.E
3:30pm,Dexter's Laboratory,Picture Day/Now That's a Stretch/Dexter Detention
4:00pm,The Powerpuff Girls,Jewel Aisle / Super Zeroes
4:30pm,Hey Arnold!,6th Grade Girls / Baseball
5:00pm,Pokémon: The Johto Journeys,Foul Weather Friends
5:30pm,Digimon Tamers,The Iceman Cometh
6:00pm,Sailor Moon,Reflections Of Reality
6:30pm,Generation O!,Our House
7:00pm,YTV's Hit List,Episode 11-21
7:30pm,,
8:00pm,,
8:30pm,Big Wolf On Campus,Dances Without Wolves
9:00pm,Vampire High,Feeding Frenzy
9:30pm,Daria,Art Burn
10:00pm,Chart Attack,Episode 2-20
10:30pm,,
11:00pm,Big Wolf On Campus,Rob Zombie
11:30pm,Student Bodies,Grounded
