Time,Show,Episode
12:00am,Home Movies,Hiatus
12:30am,Daria,"Murder, She Snored"
1:00am,Downtown,Limo
1:30am,KaBlam!,Episode 36
2:00am,Stickin Around,Temper / Aquachimps
2:30am,Rugrats,Man of the House / A Whole New Stu
3:00am,Mobile Suit Gundam Wing,Tallgeese Destroyed
3:30am,Batman: The Animated Series,Cat & The Claw (Part 2)
4:00am,Digimon Tamers,To Fight Or Not To Fight
4:30am,Uh Oh!,Episode 190
5:00am,Monster Rancher,Battle With The Big
5:30am,Pokémon,Ditto's Mysterious Mansion
6:00am,Stickin Around,Disappearing Act / And The Wiener Is..
6:30am,Legend of White Fang,The Golden Touch
7:00am,Beasties,Other Voices Part One
7:30am,Action Man,Cold War
8:00am,Transformers: Robots In Disguise,Secret Of The Ruins
8:30am,Medabots,Future's Past
9:00am,Beyblade,Thirteen Candles
9:30am,The Mummy,Orb Of Aten
10:00am,Batman Beyond,Gothem Golem
10:30am,Men In Black: The Series,The Inanimate Syndrome
11:00am,Jackie Chan Adventures,Tough Break
11:30am,X-Men: Evolution,Rogue Recruit
12:00pm,Hey Arnold!,Crabby Author / Rich Kid
12:30pm,Rocket Power,Night Before / Violet
1:00pm,Video & Arcade Top Ten,Episode 34
1:30pm,YTV's Hit List,Episode 11-20
2:00pm,,
2:30pm,,
3:00pm,Beyblade,Thirteen Candles
3:30pm,Pokémon: Johto League Champions,Wayward Wobbuffet
4:00pm,Sailor Moon,Slim City
4:30pm,Ultimate Book Of Spells,Coat Of Arms
5:00pm,Grizzly Tales For Gruesome Kids,Glued To The Telly
5:30pm,Freaky Stories,Episode 23
6:00pm,Galidor: Defenders of the Outer Dimension,Frozen Feud
6:30pm,2030 CE,Trial & Punishment
7:00pm,Dead Last,The Crawford Touch
7:30pm,,
8:00pm,Guinevere Jones,Solo Act
8:30pm,Vampire High,Dad's and Monsters
9:00pm,Buffy The Vampire Slayer,As You Were
9:30pm,,
10:00pm,Scariest Places On Earth,Episode 10
10:30pm,,
11:00pm,Chart Attack!,Episode 2-19
11:30pm,,
