Time,Show,Episode
12:00am,Are You Being Served?,Episode 7
12:31am,Keeping Up Appearances,The Charity Shop
1:07am,Yes Minister,Open Government
1:38am,Rocky and Bullwinkle,Episode 130
2:08am,Paid Programming: Body Flex,
2:36am,Rugrats,Tricycle Thief / Rhinoceritis
3:07am,Gundam Wing,Assault on Barge
3:38am,Batman: The Animated Series,Paging the Crime Doctor
4:04am,Hey Arnold!,Veterans Day
4:35am,Uh Oh!,Episode 158
5:04am,Digimon,Prophecy
5:30am,Pokémon: Johto League Champions,Wobbu-Palooza
6:00am,The Adventures of Dudley the Dragon,Doggone Dragon
6:24am,Animal Stories,Melvin the Moose
6:30am,Rupert,Rupert and the Whizz Watch
7:00am,Stickin' Around,"We're Doomed / It's Gone Baby, Wheel Gone"
7:30am,Mona the Vampire,The Horned Horror / The Cat Lady's Meow
8:00am,Rugrats,Grandpa Moves Out / The Legend of Satchmo
8:30am,Little Bear,The April Fool / Balloon Heads / Mother Bear's Button
8:55am,Judy & David's Boom Box,Gibberish Song
9:00am,Rupert,Rupert and the Mulp Gulper
9:30am,Babar,Mango Madness
9:53am,Nanalan',Feeding the Birds
9:56am,Chip 'n Orbit,Episode 50
10:00am,George & Martha,Baby Doll / The Acting Class
10:30am,The Country Mouse and the City Mouse Adventures,Frisco Rumble
10:53am,Animal Stories,Dog
11:00am,Anthony Ant,100 Easy Pieces / Raiders of the Lost World
11:23am,Lisa,Borrowing Pancakes
11:30am,Stickin' Around,Slime a Bean / Voice of Doom
12:00pm,Uh Oh!,Episode 84
12:30pm,Mona the Vampire,The Billabong Bunyip / The Subhuman Substitutes
1:00pm,Oswald,Catrina's First Snow / The Snow Festival
1:30pm,Little Bear,Clever Cricket / Leaves / Big Bad Broom
1:54pm,Judy & David's Boom Box,Be a Snake
2:00pm,Babar,King's Tuttle's Vote
2:23pm,Nanalan',Frog
2:26pm,Chip 'n Orbit,Episode 51
2:30pm,Rupert,Rupert and the Leprechauns
3:00pm,Sailor Moon,Treed
3:30pm,Dexter's Laboratory,Picture Day / Now That's a Stretch / Dexter Detention
4:00pm,The Powerpuff Girls,Town and Out / Child Fearing
4:30pm,Hey Arnold!,Back to School / Egg Story
5:00pm,Pokémon: Johto League Champions,Imitation Confrontation
5:30pm,Digimon,The Battle for Earth
6:00pm,Mary-Kate and Ashley in Action!,Rave Reviews
6:30pm,StarStreet,Happy Ever After
6:50pm,Treasure,Bad Hair
7:00pm,YTV's Hit List,Episode 11-34
7:30pm,,
8:00pm,,
8:30pm,The Powerpuff Girls,Cat Man Do / Impeach Fuzz
9:00pm,Vampire High,Both Sides Now
9:30pm,Yu-Gi-Oh!,Evil Spirit of the Ring
10:00pm,Dragon Ball Z,Deja Vu
10:30pm,Gundam Wing,Catherine's Tears
11:00pm,Chart Attack!,Episode 2-33
11:30pm,,
