Time,Show,Episode,Image
12:15am,Are You Being Served?,Camping In,""
12:45am,Keeping Up Appearances,The Candlelight Supper,""
1:15am,Yes Minister,Doing the Honours,""
1:45am,Rocky and Bullwinkle,Episode 137,""
2:15am,Paid Programming: Body Flex,""
2:45am,Rugrats,Home Movies / The Mysterious Mr. Fiend,""
3:15am,Gundam Wing,The Eternal Flame of the Shooting Stars,""
3:45am,Batman: The Animated Series,Trial,""
4:15am,Hey Arnold!,Helga on the Couch,""
4:45am,Uh Oh!,Episode 164,""
5:00am,Digimon,His Kingdom For A Horse,""
5:30am,Pokémon: Johto League Champions,Moving Pictures,""
6:00am,The Adventures of Dudley the Dragon,Spooky Birthday to You,""
6:24am,Animal Stories,Simpson the Slug,""
6:30am,Rupert,Rupert and Raggety,""
7:00am,Monster by Mistake,Gorgool's Pet,""
7:30am,Mona the Vampire,The X-Change Student / The Red Moon Monsters,""
8:00am,Rugrats,Destination: Moon / Angelica's Birthday,""
8:30am,Little Bear,First Frost / Hello Snow / Duck and the Winter Moon,""
8:54am,Judy & David's Boom Box,Jet Airplane,""
9:00am,Rupert,Rupert and the Bell,""
9:30am,Babar,Elephant Express,""
9:53am,Nanalan',Bubble,""
9:56am,Chip 'n Orbit,Episode 70,""
10:00am,Seven Little Monsters,The Mystery of the Missing Five,""
10:30am,The Country Mouse and the City Mouse Adventures,Yen for Trouble,""
10:53am,Animal Stories,Billy the Giraffe,""
11:00am,Elliot Moose,The Alien / The Lion Who Lost His Roar / The Marshmallow Express / Help!,""
11:22am,Lisa,At The Hairdresser's,""
11:30am,Monster by Mistake,Just Desserts,""
11:53am,Animal Stories,Tommy the Bat,""
12:00pm,Uh Oh!,Episode 80,""
12:30pm,Mona the Vampire,The Columbus Triangle / Soccer Sasquatch,""
1:00pm,Angelina Ballerina,The Royal Banquet / The Gymnastics Championship,""
1:25pm,Chip 'n Orbit,Episode 71,""
1:30pm,Little Bear,Little Bear Talks to Himself / Who Do I Look Like? / Mister Nobody,""
1:54pm,Judy & David's Boom Box,Jelly Bean Jam,""
2:00pm,Babar,The Show Must Go On,""
2:23pm,Nanalan',Potato Bug,""
2:26pm,Chip 'n Orbit,Episode 72,""
2:30pm,Rupert,Rupert and the Firebird,""
3:00pm,Sailor Moon,Prediction of Doom,""
3:30pm,Dexter's Laboratory,Dyno-Might / LABretto,""
4:00pm,The Powerpuff Girls,The Headsuckers Moxy / Equal Fights,""
4:30pm,Hey Arnold!,"Monkeyman! / Buses, Bikes, and Subways",""
5:00pm,Pokémon: Johto League Champions,Trouble's Brewing,""
5:30pm,Digimon Tamers,The D-Reaper's Disguise,""
6:00pm,As Told By Ginger,Of Lice and Friends,""
6:30pm,Yvon of the Yukon,An Officer and a Frenchman,""
7:00pm,SpongeBob SquarePants,Pressure / The Smoking Peanut,""
7:30pm,"Big Teeth, Bad Breath",Vote for Lucy,""
8:00pm,Dragon Ball Z,Embodiment of Fire,""
8:30pm,Trump Card,""
9:00pm,Freaky Stories,When You Gotta Go,""
9:30pm,The Worst Witch,A Pig in a Poke,""
10:00pm,The New Addams Family,Morticia the Matchmaker,""
10:30pm,Breaker High,Radio Daze,""
11:00pm,Student Bodies,A Perfect Mags,""
11:30pm,Lucy Sullivan is Getting Married,Just Off Oxford Street,""
