Time,Show,Episode,Youtube Video ID
12:00am,Are You Being Served?,Anything You Can Do,
12:30am,Keeping Up Appearances,Episode 11,
1:00am,"Yes, Minister",Doing The Honours,
1:30am,Rocky & Bullwinkle,Episode 7,
2:00am,Stickin Around,It's My Parties / Do The Hookey Pookey,
2:30am,Rugrats,The Family Tree,
3:00am,Mobile Suit Gundam Wing,Order To Destroy,
3:30am,Batman: The Animated Series,Feat Of Clay (Part 2),
4:00am,Jackie Chan Adventures,Showdown In The Old West,
4:30am,Uh Oh!,Episode 186,
5:00am,Monster Rancher,Amusement Park Ruins,
5:30am,Pokémon,Ninja Poke-Showdown,
6:00am,Adventures Of Dudley The Dragon,Crabby Falls In Love,
6:30am,Rupert,Rupert In Mirrorland,
7:00am,Monster By Mistake,Fossel Remains,
7:30am,Mona The Vampire,Toys / Hair Scare,
8:00am,Sailor Moon,Talk Radio,
8:30am,Little Bear,Episode 30,
9:00am,Rupert,Rupert & The Pirates,
9:30am,Babar,Robot Rampage,
10:00am,Seven Little Monsters,Splitting Hairs,
10:30am,Country Mouse & The City Mouse Adventures,Trinidad Mousequerade,
11:00am,Monster By Mistake,Special Talent,
11:30am,Uh Oh!,Episode 187,
12:00pm,Rugrats,Chuckie's Duckling / A Dog's Life,
12:30pm,Seven Little Monsters,Mystery Of Missing Five,
1:00pm,Angelina Ballerina,Miss Lilly Is Leaving / Arthur The Butterfly,
1:30pm,Little Bear,Episode 23,
2:00pm,Babar,Kings Of The Castle,
2:30pm,Rupert,Rupert & The Jolly Roger,
3:00pm,Sailor Moon,Talk Radio,
3:30pm,Monster Rancher,Holly's Million,
4:00pm,Medabots,For Love or Robattle,
4:30pm,Hey Arnold!,Tutoring Torvald / Gerald Comes Over,
5:00pm,The Powerpuff Girls,Mo Job / Pet Feud,
5:30pm,Men in Black: The Series,The Star System Syndrome,
6:00pm,Jackie Chan Adventures,Queen Of The Shadowkhan,
6:30pm,Yu-Gi-Oh!,The Ties Of Friendship,
7:00pm,As Told By Ginger,Deja Who?,
7:30pm,Two of a Kind,Breaking Them Up Is Hard,
8:00pm,Dragon Ball Z,Silent Warrior,
8:30pm,"Say Goodbye, 17",,
9:00pm,Thunderbirds,"End Of The Road, Part 2",
9:30pm,The Zack Files,My Dinner With Grandpa,
10:00pm,Radio Active,Ethan Without A Cause,
10:30pm,Breaker High,Worth Their Waste,
11:00pm,Student Bodies,Chris' Death Episode,
11:30pm,My Family,Driving Miss Crazy,
