Time,Show,Episode
12:11am,2030 CE,Plan B
12:45am,Keeping Up Appearances,Episode 8
1:22am,My Family,The Age Of Romance
2:11am,2point4 Children,Women On The Edge Of Breakdown
2:34am,Radio Active,Morgan Unplugged
3:08am,Big Wolf On Campus,The Sum Of All Fears
3:37am,Medabots,Mother Of All Robattles
4:00am,Superfriends,Pied Piper From Outerspace
4:30am,Sailor Moon,Dreams Take Flight
5:00am,Pokémon,Lost Lapras
5:30am,Reboot,When Games Collide
6:00am,Mona The Vampire,Spitting Image / Funhouse
6:30am,Seven Little Monsters,Good Morning
7:00am,Sailor Moon,Pegasus Power
7:30am,Hamtaro,First Time At The Beach
8:00am,Rugrats,New Shirt / Cavebabies
8:30am,Uh Oh!,Episode 221
9:00am,Little Bear,Episode 24
9:30am,Babar,The Lead Blimp
10:00am,Rupert,Rupert and The Little Bear
10:30am,Anatole,My Favourite Mouse
11:00am,Seven Little Monsters,Elepant
11:30am,Stickin' Around,Battle Of The Band / Scarlett Pimple
12:00pm,Sailor Moon,An Uncharmed Life
12:30pm,Hamtaro,First Time At The Beach
1:00pm,Ultimate Book Of Spells,The Bind That Ties
1:30pm,The King and I (1999),
2:00pm,,
2:30pm,,
3:00pm,Digimon Tamers,Jeri's Quest
3:30pm,Zoids,Partners Vs. Red Comet
4:00pm,The Powerpuff Girls,Just Another Manic Mojo / Mime for a Change
4:30pm,CatDog,CatDog and the Great Parent Mystery Part 1
5:00pm,CatDog and the Great Parent Mystery Part 2,
5:30pm,CatDog and the Great Parent Mystery Part 3,
6:00pm,Girlstuff/Boystuff,Tickets Please / Face Powder Blues
6:30pm,Breaker High,Beware of Geeks Baring Their Gifts
7:00pm,What I Like About You,Pilot
7:30pm,YTV's Hit List,Season 12 Episode 17
8:00pm,,
8:30pm,,
9:00pm,Dead Last,Teen Spirit
9:30pm,,
10:00pm,Scariest Places On Earth,Woodchester Mansion Dare
10:30pm,,
11:00pm,Vampire High,A Grave Matter
11:30pm,Big Wolf On Campus,Interview With A Werewolf
