Time,Show,Episode,Youtube Video ID
12:00am,Are You Being Served?,Memories Are Made Of This,
12:30am,Keeping Up Appearances,Episode 22,
1:00am,"Yes, Minister",Whisky Priest,
1:30am,Rocky & Bullwinkle,Episode 96,
2:00am,Monster By Mistake,Tracy's Jacket,
2:30am,Rugrats,The Jungle / Old Country,
3:00am,Mobile Suit Gundam Wing,Quatre Vs. Heero,
3:30am,Batman: The Animated Series,The Last Laugh,
4:00am,Jackie Chan Adventures,Scouts Honour,
4:30am,Uh Oh!,Episode 197,
5:00am,Monster Rancher,Warriors From Outer Space,
5:30am,Pokémon,Song Of Jigglypuff,
6:00am,Adventures of Dudley The Dragon,The Last Dudley,
6:30am,Rupert,Rupert and the Water Work,
7:00am,Stickin Around,Have A / Ice Cream,
7:30am,Mona The Vampire,Living Mannequin / Dreaded,
8:00am,Sailor Moon,Wedding Day Blues,
8:30am,Little Bear,Episode 42,
9:00am,Rupert,Rupert & The Lamp,
9:30am,Babar,The Show Must Go On,
10:00am,George & Martha,The Picnic / The Trickster,
10:30am,Country Mouse & The City Mouse Adventures,The Great Yeti Adventure,
11:00am,Mona The Vampire,Time Shift / Time Out,
11:30am,Uh Oh!,Episode 198,
12:00pm,Rugrats,Ghost Story / Chuckie's Complaint,
12:30pm,Stickin' Around,Disappearing Act / And The Wiener Is,
1:00pm,The Bittles,Bath / The Big Storm,
1:30pm,Little Bear,Episode 35,
2:00pm,Babar,Friendly Agreement,
2:30pm,Rupert,Rupert & The Twilight,
3:00pm,Sailor Moon,Wedding Day Blues,
3:30pm,Monster Rancher,Sand Assasin,
4:00pm,Medabots,Let the Meda-Games Begin,
4:30pm,Hey Arnold!,Dinner for Four / Phoebe Skips,
5:00pm,The Powerpuff Girls,Cat Man Do / Impeach Fuzz,
5:30pm,Men in Black: The Series,The Lost Continent Syndrome,
6:00pm,Jackie Chan Adventures,Danger In The Deep Freeze,
6:30pm,Yu-Gi-Oh!,First Duel,
7:00pm,Galidor: Defenders of the Outer Dimension,Mr. Tager Goes To Earth,
7:30pm,2030 CE,Into The Lion's Lair,
8:00pm,Dragon Ball Z,No Worries Here,
8:30pm,A Girl Named Lime,,
9:00pm,Thunderbirds,The Imposters Part 1,
9:30pm,The Zack Files,Zack Girl,
10:00pm,Radio Active,The Big Lie,
10:30pm,Breaker High,Pranks For The Memories,
11:00pm,Student Bodies,Scheming Victor,
11:30pm,My Family,Death & Ben Take A Holiday,
