Time,Show,Episode,Image
12:10am,Are You Being Served?,Episode 2,""
12:46am,Keeping Up Appearances,Episode 31,""
1:26am,My Family,Misery,""
2:03am,2point4 Children,Sticky Fingers,""
2:40am,Radio Active,Blackmail,""
3:08am,Big Wolf On Campus,Everybody Fang Chung Tonight,""
3:37am,Medabots,Mystery Medabot,""
4:00am,Dragon Ball Z,Deadly Visions,""
4:30am,Sailor Moon,Everything's Coming Up,""
5:00am,Pokémon,Battle Of The Badge,""
5:30am,Yu-Gi-Oh,Heart Of The Cards,""
6:00am,Mona The Vampire,Moll Troll / Magician,""
6:30am,Monster By Mistake,Tracy's Jacket,""
7:00am,Sailor Moon,No Turning Back,""
7:30am,Hamtaro,The Precious Letter,""
8:00am,Rugrats,Hand Me Downs / Angelica's Ballet,""
8:30am,Uh Oh!,Episode 227,""
9:00am,Little Bear,Episode 7,""
9:30am,Babar,A Charmed Life,""
10:00am,Rupert,Rupert's Christmas Adventure,""
10:30am,Dumb Bunnies,May The Bunnies Rise,""
11:00am,George & Martha,Roller Derby / The Spa,""
11:30am,Stickin' Around,Lassie Go Home / Hit The Showers,""
12:00pm,Rugrats,Hand Me Downs / Angelica's Ballet,""
12:30pm,Hamtaro,The Precious Letter,""
1:00pm,Monster By Mistake,Special Talent,""
1:30pm,Country Mouse & The City Mouse Adventures,Down Under Plunder,""
2:00pm,Mona The Vampire,Moll Troll / Magician,""
2:30pm,Sailor Moon,No Turning Back,""
3:00pm,Metabots,Phantom Renegade Unmasked,""
3:30pm,Pokémon Master Quest,Hi Ho Silver... Away!,""
4:00pm,Rocket Power,Girls / Day Off,""
4:30pm,Jackie Chan Adventures,Return of The Pussycat,""
5:00pm,Dexter's Laboratory,Snowdown/*Figure Not Included/Mock 5,""
5:30pm,Beyblade,New and Cyber Improved,""
6:00pm,SpongeBob SquarePants,Squidward / Musclebob,""
6:30pm,Two of a Kind,My Boyfriend's Back,""
7:00pm,I Love Mummy,If I Only Had A Brain,""
7:30pm,Yu-Gi-Oh!,The Gauntlet Is Thrown,""
8:00pm,Dragon Ball Z,Find The Dragon Ball,""
8:30pm,ReBoot,Life's A Glitch,""
9:00pm,Zack Files,Zack Greenburg's Day Off,""
9:30pm,Radio Active,The Substitute,""
10:00pm,Breaker High,Two Seans Don't Make A Right,""
10:30pm,Big Wolf On Campus,I Dream Of Becky,""
11:00pm,My Family,Auto Erotica,""
11:30pm,2Point4Children,After The Fox,""
