Time,Show,Episode
12:00am,Are You Being Served?,The Hand Of Fate
12:30am,Keeping Up Appearances,Episode 24
1:00am,"Yes, Minister",Bed Of Nails
1:30am,Rocky & Bullwinkle,Episode 81
2:00am,Monster By Mistake,Soap Box Derby
2:30am,Rugrats,And The Winner Is...
3:00am,Mobile Suit Gundam Wing,The Whereabouts Of Happiness
3:30am,Batman: The Animated Series,Feat Of Clay (Part 2)
4:00am,Hey Arnold!,Mugged / Roughin It!
4:30am,Uh Oh!,Episode 136
5:00am,Digimon Tamers,Grow Mon Grow
5:30am,Pokémon: The Johto Journeys,Good Quil Hunting
6:00am,Adventures Of Dudley The Dragon,The Wishing Well
6:30am,Rupert,Rupert and The Sage Of Um
7:00am,Stickin' Around,Battle of the Band / The Scarlet Pimple
7:30am,Mona The Vampire,All in a Day's Work / Interchange Intrigue
8:00am,Rugrats,Day of the Potty/Tell-Tale Cell Phone/The Time of Their Lives
8:30am,Little Bear,Episode 38
9:00am,Rupert,Rupert and The Dragon
9:30am,Babar,City Wars
10:00am,George & Martha,The Snoop / A Day At The Beach
10:30am,Panda Bear Daycare,Hickory Dickory Duck
10:45am,Ruffus The Dog,Tom Thumb
11:00am,Anthony Ant,Air Ant / Antastic
11:30am,Stickin' Around,Didn't Cha Mr. D.? / The Amazing Rubber Guy
12:00pm,Uh Oh!,Episode 51
12:30pm,Mona The Vampire,Von Kreepsula Runs Amok / The Nefarious Computer Virus
1:00pm,Oswald,Sleepover / Big Banana
1:30pm,Little Bear,First Frost / Hello Snow / Duck and the Winter Moon
2:00pm,Babar,Celesteville Enquirer
2:30pm,Rupert,Rupert and The Paper Fold
3:00pm,Angry Beavers,Damnesia / The Posei-Dam Adventure
3:30pm,Dexter's Laboratory,Sister Mom / The Laughing
4:00pm,The Powerpuff Girls,Powerprof.
4:30pm,Hey Arnold!,Door #16 / Arnold as Cupid
5:00pm,Pokémon: The Johto Journeys,A Shadow of a Drought
5:30pm,Digimon Tamers,"Snakes, Trains, and Digimon"
6:00pm,Generation O!,You Copied
6:30pm,StarStreet,Best Friends
6:50pm,Treasure,Bad Hair
7:00pm,YTV's Hit List,Episode 11-22
7:30pm,,
8:00pm,,
8:30pm,The Powerpuff Girls,Insect Inside / Powerpuff Bluff
9:00pm,Daria,One J at a Time
9:30pm,Yu-Gi-Oh!,The Heart of the Cards
10:00pm,Dragon Ball Z,Ginyu Assault
10:30pm,Gundam Wing,The Shooting Star She Saw
11:00pm,Chart Attack!,Valentine's Day Massacre[Note 1]
11:30pm,,
