Time,Show,Episode
12:00am,Super Duper Sumo Wrestlers,Phamily Ties
12:30am,Batman Beyond,Rebirth (Part 1)
1:00am,Home Movies,Mortgages & Marbles
1:30am,Kablam,Episode 46
2:00am,Ocean Girl,Episode 39
2:30am,The Anti-Gravity Room,Episode 41
3:00am,System Crash,Chromosome Wars
3:30am,Alpha 2 Omega,Episode 4
4:00am,gAmerZ,Episode 26
4:30am,Rocket Power,Lars Mountain / It Was
5:00am,Metabots,Taking The Victor...
5:30am,Pokémon: Johto League Champions,Control Freak
6:00am,Mona the Vampire,Baby Charmer / Monster
6:30am,Legend of White Fang,Thunder Mask
7:00am,Watership Down,A New World
7:30am,Monster By Mistake,Live From Pickford
8:00am,Sitting Ducks,White Hype / Denture
8:30am,Ultimate Book Of Spells,Multiple Mayhem
9:00am,Hamtaro,Hamtaro
9:30am,"Big Teeth, Bad Breath",Colin Pays A Visit
10:00am,Pinky And The Brain,"Brain's Bogie / Say What, Earth"
10:30am,Dexter's Laboratory,Star Check Unconventional/Dexter Is Dirty/Ice Cream Scream
11:00am,Spongebob Squarepants,Naughty Nautical Neighbours / Boating School
11:30am,The New Woody Woodpecker Show,Episode 21
12:00pm,D'Myna Leagues,Joke's On You
12:30pm,Yvon Of The Yukon,The Walrus Between Us
1:00pm,System Crash,Love & Romance
1:30pm,Don't Lick The Pig,Episode 12
2:00pm,Jackques Cousteau's Ocean Tales,Mermaid Of Miami
2:30pm,Mystery Hunters,Voodoo / Gettysburg Ghost
3:00pm,Power Stone,Ninja Rain
3:30pm,Yu-Gi-Oh!,Kaiba Falls!
4:00pm,Hamtaro,Hamtaro
4:30pm,Medabots,The Medaforce Within
5:00pm,Ultimate Book Of Spells,Multiple Mayhem
5:30pm,Yvon Of The Yukon,The Walrus Between Us
6:00pm,Freaky Stories,Pirates / Choc-Roaches
6:30pm,The New Addams Family,"Morticia, The Breadwinner"
7:00pm,Big Wolf On Campus,Something About Lori
7:30pm,Screech Owls,Mystery of The Cursed
8:00pm,Saddle Club,Work Horses
8:30pm,Caitlin's Way,Principles
9:00pm,Incredible Story Studio,What We Learn...
9:30pm,The Adventures Of Shirley Holmes,The Case Of The Cunning
10:00pm,Don't Lick the Pig,Episode 13
10:30pm,System Crash,Parents
11:00pm,Radio Active,Morgan Unplugged
11:30pm,Treasure,Fit For Life / Feeding
