Time,Show,Episode,Youtube Video ID
12:00am,Home Movies,School Nurse,
12:30am,Daria,Speedtrapped,
1:00am,Downtown,Sin Bin,
1:30am,KaBlam!,Episode 45,
2:00am,Stickin Around,Looong Weekend / Adios,
2:30am,Rugrats,Chuckie's Red Hair / Spike Runs Away,
3:00am,Paid Programming,Body Flex,
3:30am,Batman: The Animated Series,Harley's Holiday,
4:00am,Hey Arnold!,Beaned / Old Iron Man,
4:30am,Uh Oh!,Episode 75,
5:00am,Digimon Tamers,Shadow of the Beast King,
5:30am,Pokémon: Johto League Champions,"Machoke, Machoke Man!",
6:00am,Stickin Around,Slime A Bean / Voice Of,
6:30am,Legend of White Fang,White Fang Goes To Town,
7:00am,Beasties,Spider's Game,
7:30am,Action Man,Storm Front,
8:00am,Transformers: Robots In Disguise,Galvatron's Revenge,
8:30am,Medabots,Heavy Medal,
9:00am,X-Men: Evolution,Survival Of The Fittest,
9:30am,The Mummy,Howl,
10:00am,Batman Beyond,Untouchable,
10:30am,The Zeta Project,Taffy Time,
11:00am,Jackie Chan Adventures,The Power Within,
11:30am,Alienators: Evolution Continues,French Underground,
12:00pm,Hey Arnold!,Steely Phil / Quantity Time,
12:30pm,Rocket Power,Rocket Girls / Father's Day Off,
1:00pm,Video & Arcade Top Ten,Episode 27,
1:30pm,YTV's Hit List,Episode 11-37,
2:00pm,,,
2:30pm,,,
3:00pm,Medabots,Mother Of All Robattles,
3:30pm,Pokémon: Johto League Champions,Unbearable,
4:00pm,Sailor Moon,Showtime Showdown,
4:30pm,Ultimate Book Of Spells,The New Librarian,
5:00pm,Grizzly Tales For Gruesome Kids,Telly / Broken Down,
5:30pm,Freaky Stories,Episode 16,
6:00pm,Galidor: Defenders of the Outer Dimension,Bouncing Off The Walls,
6:30pm,2030 CE,Cat & Mouse,
7:00pm,Dead Last,The Problem With Corruption,
7:30pm,,,
8:00pm,Guinevere Jones,Ordinary Evil,
8:30pm,Vampire High,In Your Dreams,
9:00pm,Buffy The Vampire Slayer,Two To Go,
9:30pm,,,
10:00pm,Grave,,
10:30pm,,,
11:00pm,Chart Attack!,Episode 2-36,
11:30pm,,,
