Time,Show,Episode,Image
12:00am,Are You Being Served?,Do You Take This Man,""
12:30am,Keeping Up Appearances,Episode 2,""
1:00am,"Yes, Minister",Tangled Web,""
1:30am,Rocky & Bullwinkle,Episode 160,""
2:00am,Monster By Mistake,Gorgool's Pet,""
2:30am,Rugrats,Crime And Punishment / Baby Maybe,""
3:00am,Mobile Suit Gundam Wing,Relena's Secret,""
3:30am,Batman: The Animated Series,Legends Of Dark Knight,""
4:00am,Jackie Chan Adventures,The Stronger Evil,""
4:30am,Uh Oh!,Episode 177,""
5:00am,Monster Rancher,"Run, Tiger, Run",""
5:30am,Pokémon,Tower Of Terror,""
6:00am,Adventures of Dudley The Dragon,Dudley And The Balloon,""
6:30am,Rupert,Rupert & The Sea Serpent,""
7:00am,Stickin Around,Photo Oops / Casa Blank Stare,""
7:30am,Mona The Vampire,Baby Charmer / Monster,""
8:00am,Rugrats,The Word Of The Day / Jonathan Babysits,""
8:30am,Little Bear,Episode 21,""
9:00am,Rupert,Rupert & Algy's Misadventure,""
9:30am,Babar,The One That Got Away,""
10:00am,George & Martha,Big Splash / My Stars!,""
10:30am,Country Mouse & The City Mouse Adventures,World's Fair Mice,""
11:00am,Anthony Ant,Magic Marble / A Knight to Remember,""
11:30am,Stickin Around,Battle / Scarlett Pimple,""
12:00pm,Uh Oh!,Episode 178,""
12:30pm,Mona The Vampire,Vampire Hunter / Sounds,""
1:00pm,Sheeep,Flood,""
1:10pm,The Magic Key,The Sound Monster,""
1:20pm,Dawdle The Donkey,Dawdle & The Squirrels,""
1:30pm,Little Bear,Episode 14,""
2:00pm,Babar,Boys Will Be Boys,""
2:30pm,Rupert,Rupert And The Crystal Ball,""
3:00pm,Sailor Moon,Friendly Foes,""
3:30pm,Monster Rancher,"Don't Give Up, Dunken",""
4:00pm,Medabots,X-treme Measures,""
4:30pm,Hey Arnold!,Mugged / Roughin' It,""
5:00pm,The Powerpuff Girls,Birthday Bash / Too Pooped to Puff,""
5:30pm,Men in Black: The Series,The Sonic Boom Syndrome,""
6:00pm,Jackie Chan Adventures,The J-Team,""
6:30pm,Yu-Gi-Oh!,Yugi vs. Pegasus: Match of the Millennium (Part I),""
7:00pm,Galidor: Defenders of the Outer Dimension,Go For The Bronze,""
7:30pm,2030 CE,The Whole Truth,""
8:00pm,Dragon Ball Z,Last Ditch Effort,""
8:30pm,Closing In,""
9:00pm,Thunderbirds,Brink Of Disaster Part 1,""
9:30pm,The Zack Files,Talented Mr. Talizman,""
10:00pm,Radio Active,The Classy Girl,""
10:30pm,Breaker High,Rasta La Vista,""
11:00pm,Student Bodies,Dead Men Don't Wear Plaid,""
11:30pm,My Family,Much Ado About Ben,""
