Time,Show,Episode,Image
12:00am,Are You Being Served?,Front Page Story,""
12:30am,Keeping Up Appearances,Episode 15,""
1:00am,"Yes, Minister",Quality Of Life,""
1:30am,Kablam,Episode 37,""
2:00am,Ocean Girl,Episode 32,""
2:30am,The Anti-Gravity Room,Episode 36,""
3:00am,System Crash,Crime & Punishment,""
3:30am,Alpha 2 Omega,Darwin's Undies,""
4:00am,gamerZ,Episode 19,""
4:30am,Yvon Of The Yukon,North Of Nothing,""
5:00am,Kablam,Episode 37,""
5:30am,Spongebob Squarepants,The Worm / Squid On Strike,""
6:00am,Adventures of Dudley The Dragon,Cinderella Ha-Ha,""
6:30am,Rupert,Rupert and The Great Mephisto,""
7:00am,Stickin' Around,Mouse / Texas,""
7:30am,Mona The Vampire,Ghost's Rule / Twist,""
8:00am,Sailor Moon,Time Bomb,""
8:30am,Little Bear,Episode 35,""
9:00am,Rupert,Rupert In Timeland,""
9:30am,Babar,Babar Returns,""
10:00am,George & Martha,The Snoop / A Day,""
10:30am,Country Mouse & The City Mouse Adventures,Those Amazing Mice In,""
11:00am,Mona The Vampire,Flea Circus / Shadow,""
11:30am,Uh Oh!,Episode 191,""
12:00pm,Rugrats,Submarine / Chuckie's a Lefty,""
12:30pm,Stickin' Around,We're Outta Here / Naptitude,""
1:00pm,Oswald,Naughty Cat / Giant Egg,""
1:30pm,Little Bear,Episode 27,""
2:00pm,Babar,Radio Riot,""
2:30pm,Rupert,Rupert and The Purple Cakes,""
3:00pm,Sailor Moon,Time Bomb,""
3:30pm,Monster Rancher,Eve's Night,""
4:00pm,Medabots,The Birds and the Medabee,""
4:30pm,Hey Arnold!,Abner Come Home / Sewer King,""
5:00pm,The Powerpuff Girls,Twisted Sister / Cover Up,""
5:30pm,Men in Black: The Series,The Puppy Love Syndrome,""
6:00pm,Jackie Chan Adventures,The Lotus Temple,""
6:30pm,Yu-Gi-Oh!,Legendary Heroes (Part 3),""
7:00pm,Sailor Moon,Hello Sailor Minimoon,""
7:30pm,Xcalibur,The Kiss,""
8:00pm,Dragon Ball Z,Hour Of Temptation,""
8:30pm,Krillin's Decision,""
9:00pm,Thunderbirds,Edge Of Impact Part 1,""
9:30pm,The Zack Files,The Terrible Truth,""
10:00pm,Radio Active,Sock It To Me,""
10:30pm,Breaker High,Kiss Of The Shy-er Woman,""
11:00pm,Student Bodies,Episode 64,""
11:30pm,My Family,Ben Wants To Be A Millionaire,""
