Time,Show,Episode,Image
12:00am,Are You Being Served?,Oh What A Tangled Web,""
12:30am,Keeping Up Appearances,Episode 36,""
1:00am,"Yes, Minister",One Of Us?,""
1:30am,Rocky & Bullwinkle,Episode 90,""
2:00am,Stickin' Around,Little Barber Shop of Horrors / Hippity Hop to the Top,""
2:30am,Rugrats,Grandpa's Teeth / Momma Trauma,""
3:00am,Mobile Suit Gundam Wing,"Duo, The God Of Death",""
3:30am,Batman: The Animated Series,Eternal Youth,""
4:00am,Hey Arnold!,Harold's Bar Mitzvah / Hall Monitor,""
4:30am,Uh Oh!,Episode 124,""
5:00am,Digimon,The Birth Of Greymon,""
5:30am,Pokémon: The Johto Journeys,"Love, Totodile Style",""
6:00am,Adventures Of Dudley The Dragon,Mr. Crabby Tree,""
6:30am,Rupert,Rupert and The Missing Snow,""
7:00am,Monster By Mistake,Johnny's Reunion,""
7:30am,Mona The Vampire,Goliath / Space Campers,""
8:00am,Rugrats,Real or Robots? / Special Delivery,""
8:30am,Little Bear,The Painting / The Kiss / The Wedding,""
9:00am,Rupert,Rupert And The Marsh Mystery,""
9:30am,Babar,School Days,""
10:00am,Seven Little Monsters,"Doctor, Doctor",""
10:30am,Fuzzpaws,Communication Commotion,""
11:00am,Elliot Moose,Episode 6,""
11:30am,Monster By Mistake,Campsite Creeper,""
12:00pm,Uh Oh!,Episode 52,""
12:30pm,Mona The Vampire,Small Town / The Devious Doppleganger,""
1:00pm,Angelina Ballerina,Treasure Tandems / Angelina's Baby Sister,""
1:30pm,Little Bear,Up All Night / Little Bear's Bath / Father Bear Comes Home,""
2:00pm,Babar,Cruel To Be Kind,""
2:30pm,Rupert,Rupert & The Clock,""
3:00pm,Angry Beavers,Open Wide for Zombies / Dumbwaiters,""
3:30pm,Dexter's Laboratory,Dad Is Disturbed / Framed / That's Using Your Head,""
4:00pm,The Powerpuff Girls,Insect Inside / Powerpuff Bluff,""
4:30pm,Hey Arnold!,Coach Wittenberg / Four-Eyed Jack,""
5:00pm,Pokémon: The Johto Journeys,Fowl Play,""
5:30pm,Digimon,Garurumon,""
6:00pm,So Little Time,Riley's New Guy,""
6:30pm,Caitlin's Way,Truant,""
7:00pm,Two Of A Kind,Heartbreak Kid,""
7:30pm,Adventures of Daring & Grace,Macbeth Monster (Part 1),""
8:00pm,Dragon Ball Z,Long Awaited Fight,""
8:30pm,Magic Ball Of Buu,""
9:00pm,Freaky Stories,A Word From Our Sponsor,""
9:30pm,Worst Witch,Let Them Eat Cake,""
10:00pm,The New Addams Family,Crisis In The Addams Family,""
10:30pm,Breaker High,Kenya Dig It,""
11:00pm,Student Bodies,Kiss & Tell,""
11:30pm,Big Meg Little Meg,The Wedding,""
