Time,Show,Episode
12:00am,Are You Being Served?,Strong Stuff This Insurance
12:30am,Keeping Up Appearances,Episode 7
1:00am,"Yes, Minister",Writing On The Wall
1:30am,Rocky & Bullwinkle,Episode 4
2:00am,Monster By Mistake,Entertaining Orville
2:30am,Rugrats,Uneasy Rider / Where's Grandpa
3:00am,Mobile Suit Gundam Wing,"Heero, DIstracted"
3:30am,Batman: The Animated Series,Judgment Day
4:00am,Jackie Chan Adventures,Rumble In The Big House
4:30am,Uh Oh!,Episode 12
5:00am,Monster Rancher,Tiger's Battle With
5:30am,Pokémon,Fashion Flash
6:00am,Adventures of Dudley The Dragon,The Prince's New Cloth
6:30am,Rupert,Rupert In Toyland
7:00am,Stickin Around,Gross Anatomy / Stacy and Bradley Sittin' in a Tree
7:30am,Mona The Vampire,Frank Stein / The Cake
8:00am,Sailor Moon,Hello Sailor Minimoon
8:30am,Little Bear,Episode 26
9:00am,Rupert,Rupert & Raggety
9:30am,Babar,"Oh, To Be An Adult"
10:00am,George & Martha,Funny Business / The Tease
10:30am,Country Mouse & The City Mouse Adventures,When Irish Eyes Are
11:00am,Mona The Vampire,Cry Of Swamp / Haunted House
11:30am,Rugrats,"The Wild, Wild West / Angelica for a Day"
12:00pm,Uh Oh!,The Wild Wild
12:30pm,Stickin' Around,Bad News / Great Race
1:00pm,Sheeep,Dragons / Simply Ridiculous
1:30pm,Little Bear,Episode 19
2:00pm,Babar,Object D'arthur
2:30pm,Rupert,Rupert & The Deep Freeze
3:00pm,Sailor Moon,Hello Sailor Minimoon
3:30pm,Monster Rancher,"Color Pandora, Guradien"
4:00pm,Medabots,Beetle Mania
4:30pm,Hey Arnold!,Door #16 / Arnold as Cupid
5:00pm,The Powerpuff Girls,"Dream Scheme / You Snooze, You Lose"
5:30pm,Men in Black: The Series,The Bad Space Seed Syndrome
6:00pm,Jackie Chan Adventures,Lost City Of Muntabs
6:30pm,Yu-Gi-Oh!,Yugi vs. Pegasus: Match of the Millennium (Part V)
7:00pm,Galidor: Defenders of the Outer Dimension,"All For One, One For Nepal"
7:30pm,2030 CE,Do You Know...
8:00pm,Dragon Ball Z,Laboratory Basement
8:30pm,Our Hero Awakes,
9:00pm,Thunderbirds,The Mighty Atom Part 1
9:30pm,The Zack Files,Gone
10:00pm,Radio Active,The Poet
10:30pm,Breaker High,New Kids On The Deck
11:00pm,Student Bodies,Time To Try
11:30pm,My Family,The Age Of Romance
