Time,Show,Episode,Youtube Video ID
12:00am,Are You Being Served?,Fifty Years On,
12:30am,Keeping Up Appearances,Episode 31,
1:00am,"Yes, Minister",Real Partnership,
1:30am,Rocky & Bullwinkle,Episode 151,
2:00am,Stickin Around,"Didn'tcha, Mr. D? / The Amazing Rubber Guy",
2:30am,Rugrats,Angelica's Last Stand / Clan of the Duck,
3:00am,Mobile Suit Gundam Wing,Battleship Libra,
3:30am,Batman: The Animated Series,Growing Pains,
4:00am,Jackie Chan Adventures,The Rock,
4:30am,Uh Oh!,Episode 166,
5:00am,Monster Rancher,Pixie's Defeat,
5:30am,Pokémon,Spring Fever,
6:00am,Adventures Of Dudley The Dragon,Dudley's Amazing Journey,
6:30am,Rupert,Rupert and Ginger,
7:00am,Monster By Mistake,Pizza Day,
7:30am,Mona The Vampire,Spitting Image / Funhouse,
8:00am,Rugrats,Faire Play / The Smell Of Success,
8:30am,Little Bear,Little Bear and the Wind / The Goblin Story / Not Tired,
9:00am,Rupert,Rupert & The Sun Bandit,
9:30am,Babar,Object D'arthur,
10:00am,Seven Little Monsters,The Plooky,
10:30am,Country Mouse & The City Mouse Adventures,Posh Mice,
11:00am,Elliot Moose,Episode 10,
11:30am,Monster By Mistake,Back In Time,
12:00pm,Uh Oh!,Episode 167,
12:30pm,Mona The Vampire,The Cat Lady's Meow / The Wereclown,
1:00pm,Angelina Ballerina,Lilly Comes To Dinner / Angelina's Valentine,
1:30pm,Little Bear,A Flu / Exploring / Fishing with Father Bear,
2:00pm,Babar,The Celesteville Enquirer,
2:30pm,Rupert,Rupert In Toyland,
3:00pm,Sailor Moon,Diamond In The Rough,
3:30pm,Monster Rancher,Monol's Story,
4:00pm,Medabots,Ban All Medabots,
4:30pm,Hey Arnold!,"Timberly Loves Arnold / Eugene, Eugene",
5:00pm,Powerpuff Girls,Paste Make / Ice Sore,
5:30pm,Men in Black: The Series,The Take No Prisoners Syndrome,
6:00pm,Jackie Chan Adventures,Jade Monkey,
6:30pm,Yu-Gi-Oh!,Champion vs. Creator (Part I),
7:00pm,As Told By Ginger,The Rights Stuff,
7:30pm,Two Of A Kind,Pilot,
8:00pm,Dragon Ball Z,Mysterious Youth,
8:30pm,Another Super Saiyan?,,
9:00pm,Thunderbirds,The Uninvited (Part 2),
9:30pm,The Zack Files,"Run, Zack, Run",
10:00pm,Radio Active,Ethan Live,
10:30pm,Breaker High,Lip Syncing Feeling,
11:00pm,Student Bodies,Victor Moves In,
11:30pm,My Family,The Serpents Tooth,
