Time,Show,Episode
12:00am,,
12:30am,,
1:00am,,
1:30am,,
2:00am,,
2:30am,,
3:00am,,
3:30am,,
4:00am,,
4:30am,,
5:00am,,
5:30am,,
6:00am,My Country,
6:30am,"Al Oeming, Man of the North",
7:00am,Changing Worlds,
7:30am,He-Man and the Masters of the Universe,
8:00am,Blackstar,
8:30am,Shazam,
9:00am,The Lone Ranger,
9:30am,Spartakus,
10:00am,Let Me Prove It,
10:30am,Fat Albert,
11:00am,News from Zoos,
11:30am,Let's Go,
12:00pm,Lost Kingdoms,
12:30pm,Mr. Microchip,
1:00pm,Children of the World,
1:30pm,Story Theatre,
2:00pm,Wilderness Journey (1970),
2:30pm,,
3:00pm,,
3:30pm,,
4:00pm,Frontier Doctor,
4:30pm,Stories of the Century,
5:00pm,The Third Man,
5:30pm,Man and Nature,
6:00pm,The Muppet Show,
6:30pm,George The Dog,
7:00pm,Tension at Table Rock (1956),
7:30pm,,
8:00pm,,
8:30pm,,
9:00pm,Home and Away,
9:30pm,Smith & Smith,
10:00pm,Andy Robson,
10:30pm,S.W.A.L.K.,
11:00pm,Contact,
11:30pm,,
