Time,Show,Episode,Image
12:00am,Danger Force,Alien Zoo,""
12:30am,Let's Go to the Movies,""
1:00am,SpongeBob SquarePants,Chocolate With Nuts / Mermaid Man & Barnacle Boy V,""
1:30am,New Student Starfish / Clams,""
2:00am,The Hardy Boys,A Strange Inheritance,""
2:30am
3:00am,Danger Force,Alien Zoo,""
3:30am,Let's Go to the Movies,""
4:00am,The Next Step,Pointe of No Return,""
4:30am,How'd it Turnout?,""
5:00am,SpongeBob SquarePants,New Student Starfish / Clams,""
5:30am,Chocolate With Nuts / Mermaid Man & Barnacle Boy V,""
6:00am,Wayside,Rat in Shining Armor / Mrs. Gorf,""
6:28am,Super Wish: Meet the Hoomans,Musical Showdown,""
6:30am,Best & Bester,Fair Share / Power Plant,""
7:00am,Cloudy with a Chance of Meatballs: The Series,The Science of the Toot / Mr. Stressup,""
7:28am,Super Wish: Meet the Hoomans,Musical Showdown,""
7:30am,SpongeBob SquarePants,Ugh,""
8:00am,Born Again Krabs / I Had an Accident,""
8:30am,The Loud House,Child's Play / Force of Habits,""
8:58am,Super Wish: Meet the Hoomans,Musical Showdown,""
9:00am,Fireheart (2022),""
9:30am
10:00am
10:30am
10:40am,Cloudy with a Chance of Meatballs: The Series,The Science of the Toot / Mr. Stressup,""
11:05am,Wayside,Principal of Principals / Teacher's Parent Conference,""
11:30am,Best & Bester,Fair Share / Power Plant,""
12:00pm,Scaredy Squirrel,Jawhead / Store Wars,""
12:30pm,Ollie's Pack,New Kid on Campus / The Chosen One(s),""
1:00pm,Super Wish,Gift Grove / Simon Says Relax,""
1:25pm,The 3 Amigonauts,Campfire Follies / Full Moon Mayhem,""
1:50pm,Cloudy with a Chance of Meatballs: The Series,The Science of the Toot / Mr. Stressup,""
2:15pm,Wayside,Principal of Principals / Teacher's Parent Conference,""
2:40pm,Piñata Smashlings Shorts,The BFF Gem,""
2:43pm,Cooking Up Trouble,""
2:45pm,Best & Bester,Buddy Odour,""
3:00pm,Blue's Big City Adventure (2022),""
3:30pm
4:00pm
4:30pm,SpongeBob SquarePants,We Heart Hoops / SpongeChovy,""
5:00pm,Krabby Land / The Camping Episode,""
5:30pm,Missing Identity / Plankton's Army,""
6:00pm,The Really Loud House,McCloud vs. Machine,""
6:30pm,Popularity Papers,Personality Test,""
7:00pm,Blue's Big City Adventure (2022),""
7:30pm
8:00pm
8:30pm,SpongeBob SquarePants,We Heart Hoops / SpongeChovy,""
9:00pm,Blue's Big City Adventure (2022),""
9:30pm
10:00pm
10:30pm,SpongeBob SquarePants,We Heart Hoops / SpongeChovy,""
11:00pm,Make It Pop,Band Blast Off,""
11:30pm,Pick a Puppy,The Dog Show,""
