Time,Show,Episode,Image
12:00am,Danger Force,Mime Games,""
12:30am,Chapa's Crush,""
1:00am,SpongeBob SquarePants,Feral Friends / Don't Wake Patrick!,""
1:30am,Cave Dwelling Sponge / The Clam Whisperer,""
2:00am,Casper (1995),""
2:30am
3:00am
3:30am
4:00am,Kid Food Nation in Partnership with PC Childen’s Charity,Crickets,""
4:15am,Green Houses,""
4:30am,Cheese & Fermentation!,""
4:45am,Foraging,""
5:00am,SpongeBob SquarePants,Spot Returns / The Checkup,""
5:30am,Spin the Bottle / There's a Sponge in My Soup,""
6:00am,Wayside,Dana Checks Out / My Biggest Fan,""
6:30am,Scaredy Squirrel,Pranks For Nothing / Fist Full Of Quarters,""
7:00am,Cloudy with a Chance of Meatballs: The Series,Sam's Imaginary Friend / Hands Up,""
7:30am,SpongeBob SquarePants,Larry the Floor Manager / Man Ray Returns,""
8:00am,"No Pictures, Please / Stuck on the Roof",""
8:30am,The Loud House,Washed Up / Recipe for Disaster,""
9:00am,Best & Bester,Stage Struck / Ball Count,""
9:30am,Scaredy Squirrel,Pranks For Nothing / Fist Full Of Quarters,""
10:00am,Ollie's Pack,King Swelly Belly / Yard Sale Fail,""
10:30am,Super Wish,Den For Over 10s / Mochi-Zuna,""
11:00am,Cloudy with a Chance of Meatballs: The Series,Sam's Imaginary Friend / Hands Up,""
11:30am,The Loud House,Present Tense / Any Given Sundae,""
12:00pm,SpongeBob SquarePants,Krabby Patty Creature Feature / Teacher's Pests,""
12:30pm,Bunny Hunt / Sanitation Insanity,""
1:00pm,Best & Bester,Stage Struck / Ball Count,""
1:30pm,Scaredy Squirrel,Pranks For Nothing / Fist Full Of Quarters,""
2:00pm,Ollie's Pack,King Swelly Belly / Yard Sale Fail,""
2:30pm,Super Wish,Den For Over 10s / Mochi-Zuna,""
3:00pm,SpongeBob SquarePants,Larry the Floor Manager / Man Ray Returns,""
3:30pm,"No Pictures, Please / Stuck on the Roof",""
4:00pm,The Loud House,Washed Up / Recipe for Disaster,""
4:30pm,Present Tense / Any Given Sundae,""
5:00pm,SpongeBob SquarePants,Krabby Patty Creature Feature / Teacher's Pests,""
5:30pm,Bunny Hunt / Sanitation Insanity,""
6:00pm,Bruno & Boots: This Can’t Be Happening at Macdonald Hall (2017),""
6:30pm
7:00pm
7:30pm
8:00pm,Popularity Papers,Ghost Mortem,""
8:30pm,Trendship Never Ends,""
9:00pm,Bruno & Boots: This Can’t Be Happening at Macdonald Hall (2017),""
9:30pm
10:00pm
10:30pm
11:00pm,Pick a Puppy,On Guard,""
11:30pm,Puppy Love,""
