Time,Show,Episode,Image
12:00am,Danger Force,The Force Returns (Part 1),""
12:30am,The Force Returns (Part 1),""
1:00am,SpongeBob SquarePants,Drive Happy / Old Man Patrick,""
1:30am,Fun-Sized Friends / Grandmum's the Word,""
2:00am,The Next Step,Count Me In,""
2:30am,Tutu Can Play That Game,""
3:00am,Braceface,Second Thoughts,""
3:30am,Home Alone,""
4:00am,Junior Chef Showdown,Go Fish or Go Home,""
4:30am
5:00am,SpongeBob SquarePants,Doodle Dimension / Moving Bubble Bass,""
5:30am,High Sea Diving / Bottle Burglars,""
6:00am,Cloudy with a Chance of Meatballs: The Series,The Inventor's Code / Baby Baby Brent,""
6:30am,Scaredy Squirrel,Freaky Fur Day / Mascot In The Act,""
7:00am,The Loud House,Runaway McBride / High Crimes,""
7:30am,Appetite for Destruction / Frame on You,""
8:00am,SpongeBob SquarePants,My Leg! / Ink Lemonade,""
8:30am,Mustard O' Mine / Shopping List,""
9:00am,Whale Watching / Krusty Kleaners,""
9:30am,Patnocchio / ChefBob,""
10:00am,The Secret Life of Pets (2016),""
10:30am
11:00am
11:30am
12:00pm,The Secret Life of Pets 2 (2019),""
12:30pm
1:00pm
1:30pm
2:00pm,Barbie: It Takes Two,Delivery Debacle,""
2:30pm,Monster High,Rule School,""
3:00pm,SpongeBob SquarePants,Patnocchio / ChefBob,""
3:30pm,Popularity Papers,Trendship Never Ends,""
4:00pm,The Secret Life of Pets (2016),""
4:30pm
5:00pm
5:30pm
6:00pm,The Secret Life of Pets 2 (2019),""
6:30pm
7:00pm
7:30pm
8:00pm,The Secret Life of Pets 2 (2019),""
8:30pm
9:00pm
9:30pm
10:00pm,The Hardy Boys,The Missing Camera,""
10:30pm
11:00pm,The Next Step,Setting the Barre<,""
11:30pm,Tapped Out,""
