Time,Show,Episode,Youtube Video ID
12:00am,Danger Force,Big Dynomite,
12:30am,Guardians of the Ponytail,,
1:00am,SpongeBob SquarePants,A Cabin in the Kelp / The Hankering,
1:30am,Who R Zoo? / The Kwarantined Krab,,
2:00am,Punky Brewster,Under the Influence,
2:30am,The Treehouse That Punky Built,,
3:00am,Braceface,Twenty Four Hours,
3:30am,Driving Miss Sharon,,
4:00am,Top Chef: Family Style,"Truffles, Caviar & Prawns - Oh My!",
4:30am,,,
5:00am,SpongeBob SquarePants,Plankton's Intern / Patrick’s Tantrum,
5:30am,Bubble Bass's Tab / Kooky Cooks,,
6:00am,Wayside,Todd Falls In Love / French Fried,
6:30am,Scaredy Squirrel,Rock A Bye Rock / Hammock Havoc,
7:00am,Cloudy with a Chance of Meatballs: The Series,Sardinee Babies / Party Tron,
7:30am,SpongeBob SquarePants,Escape from Beneath Glove World,
8:00am,Krusty Koncessionaires / Dream Hoppers,,
8:30am,The Loud House,Music to My Fears / Fluff and Foiled,
9:00am,Best & Bester,Tenta-Flakes / Boss Level,
9:25am,Scaredy Squirrel,Rock A Bye Rock / Hammock Havoc,
9:50am,Ollie's Pack,Charmed and Dangerous / Science Unfair,
10:15am,Super Wish,Taste Buddies / Imagination Caboose,
10:40am,The 3 Amigonauts,Demolition Kirbie / Flowers for Dumples,
11:05am,Cloudy with a Chance of Meatballs: The Series,Sardinee Babies / Party Tron,
11:30am,The Loud House,Leave No Van Behind / Sponsor Tripped,
12:00pm,SpongeBob SquarePants,A Place for Pets / Lockdown for Love,
12:30pm,Squidward's Sick Daze / Under the Small Top,,
1:00pm,Best & Bester,Tenta-Flakes / Boss Level,
1:25pm,Scaredy Squirrel,Rock A Bye Rock / Hammock Havoc,
1:50pm,Ollie's Pack,Charmed and Dangerous / Science Unfair,
2:15pm,Super Wish,Taste Buddies / Imagination Caboose,
2:45pm,Best & Bester,Get Your Skate On,
3:00pm,SpongeBob SquarePants,Escape from Beneath Glove World,
3:30pm,Krusty Koncessionaires / Dream Hoppers,,
4:00pm,The Loud House,Music to My Fears / Fluff and Foiled,
4:30pm,Leave No Van Behind / Sponsor Tripped,,
5:00pm,SpongeBob SquarePants,A Place for Pets / Lockdown for Love,
5:30pm,Squidward's Sick Daze / Under the Small Top,,
6:00pm,Danger Force,The Force Returns (Part 1),
6:30pm,Tyler Perry's Young Dylan,What's Poppin',
7:00pm,Racing Stripes (2005),,
7:30pm,,,
8:00pm,,,
8:30pm,,,
9:00pm,Danger Force,The Force Returns (Part 1),
9:30pm,Tyler Perry's Young Dylan,What's Poppin',
10:00pm,Make It Pop,Failed Dreams,
10:30pm,Stolen Moves,,
11:00pm,Max & Shred,The Ctrl-Alt-Shifty Laptop Burn,
11:30pm,Stanley Dynamic,The Stanley All-Nighter,
