Time,Show,Episode,Youtube Video ID
12:00am,Danger Force,Chapa's Phone Home,
12:30am,Uncle Hambone,,
1:00am,SpongeBob SquarePants,Handemonium / Breakin',
1:30am,Boss for a Day / The Goofy Newbie,,
2:00am,The Hardy Boys,An Unexpected Return,
2:30am,,,
3:00am,Danger Force,Chapa's Phone Home,
3:30am,Uncle Hambone,,
4:00am,The Next Step,That's a Stretch,
4:30am,Split the Difference,,
5:00am,SpongeBob SquarePants,Boss for a Day / The Goofy Newbie,
5:30am,Handemonium / Breakin',,
6:00am,Wayside,Myron vs. Normy / Age of Aquarium,
6:30am,Best & Bester,Tenta-Flakes / Boss Level,
7:00am,Cloudy with a Chance of Meatballs: The Series,Dance Fish Move Dance / Sonny With a Chance of Disappointment,
7:30am,Scaredy Squirrel,The Tubastic Tuo / Mr. Nestors Mothers Momma,
8:00am,The Loud House,A Bug's Strife / All the Rage,
8:30am,Cow Pie Kid / Saved by the Spell,,
9:00am,SpongeBob SquarePants,"Knock Knock, Who's There? / Pat Hearts Squid",
9:30am,Lighthouse Louie / Hiccup Plague,,
10:00am,The LEGO Ninjago Movie (2017),,
10:30am,,,
11:00am,,,
11:30am,,,
12:00pm,The LEGO Batman Movie (2017),,
12:30pm,,,
1:00pm,,,
1:30pm,,,
2:00pm,,,
2:30pm,Monster High,The Haunted Sand Castle Caper,
3:00pm,Barbie: It Takes Two,Turkey Trouble,
3:30pm,Kamp Koral: SpongeBob's Under Years,Quest for Tire / A Cabin of Curiosities,
4:00pm,The LEGO Ninjago Movie (2017),,
4:30pm,,,
5:00pm,,,
5:30pm,,,
6:00pm,The LEGO Batman Movie (2017),,
6:30pm,,,
7:00pm,,,
7:30pm,,,
8:00pm,,,
8:30pm,The LEGO Batman Movie (2017),,
9:00pm,,,
9:30pm,,,
10:00pm,,,
10:30pm,,,
11:00pm,The Next Step,"Dance, Party!",
11:30pm,Can-Can We Do This?,,
