Time,Show,Episode,Youtube Video ID
12:00am,Danger Force,The Battle For Swellview (Part 2),
12:30am,The Danger Force Awakens,,
1:00am,SpongeBob SquarePants,My Leg! / Ink Lemonade,
1:30am,Mustard O' Mine / Shopping List,,
2:00am,Monster High: The Movie (2022),,
2:30am,,,
3:00am,,,
3:30am,,,
4:00am,Wayside,Kidswatter: The Movie / Safety Monitor,
4:30am,Be True to Your Elf / Sideways Protest,,
5:00am,SpongeBob SquarePants,Whale Watching / Krusty Kleaners,
5:30am,Patnocchio / ChefBob,,
6:00am,Cloudy with a Chance of Meatballs: The Series,The Talented Mr. Buttons / The Girl Who Cried Meteor,
6:30am,Scaredy Squirrel,Arachnofriendly / 28 Daves Later,
7:00am,The Loud House,Present Danger / Stressed for the Part,
7:30am,Don't Escar-go / Double Trouble,,
8:00am,SpongeBob SquarePants,Plankton Paranoia / Library Cards,
8:30am,Call the Cops / Surf N' Turf,,
9:00am,SpaceBob MerryPants,,
9:30am,Appointment TV / Karen's Virus,,
10:00am,Rock Paper Scissors,Scissors Gets a Job,
10:30am,The Patrick Star Show,The Commode Episode / Tying the Klop-Knot,
11:00am,The Loud House,Flip This Flip / Haunted House Call,
11:30am,Big Nate,CATastrophe,
12:00pm,How to Train Your Dragon: The Hidden World (2019),,
12:30pm,,,
1:00pm,,,
1:30pm,,,
2:00pm,Megamind Rules!,Who Wants to Save a City?,
2:30pm,SpongeBob SquarePants,SpaceBob MerryPants,
3:00pm,Appointment TV / Karen's Virus,,
3:30pm,The Patrick Star Show,The Commode Episode / Tying the Klop-Knot,
4:00pm,How to Train Your Dragon 2 (2014),,
4:30pm,,,
5:00pm,,,
5:30pm,,,
6:00pm,How to Train Your Dragon: The Hidden World (2019),,
6:30pm,,,
7:00pm,,,
7:30pm,,,
8:00pm,How to Train Your Dragon: The Hidden World (2019),,
8:30pm,,,
9:00pm,,,
9:30pm,,,
10:00pm,The Hardy Boys,A Clue on Film,
10:30pm,,,
11:00pm,The Next Step,Bad Attitude,
11:30pm,Break Down,,
