Time,Show,Episode,Youtube Video ID
12:00am,Danger Force,Dumber Force,
12:30am,Don't Go In There!,,
1:00am,SpongeBob SquarePants,Dopey Dick / Plankton and the Beanstalk,
1:30am,My Friend Patty / FUN-Believable,,
2:00am,The Next Step,Perfect for You,
2:30am,My Philosophy,,
3:00am,Braceface,The Good Life,
3:30am,The Election,,
4:00am,Junior Chef Showdown,Use Your Noodle,
4:30am,,,
5:00am,SpongeBob SquarePants,Spatula of the Heavens / Gary's Playhouse,
5:30am,Swimming Fools / The Goobfather,,
6:00am,Cloudy with a Chance of Meatballs: The Series,Virtu-Earl Reality / Hair We Go Again,
6:30am,Scaredy Squirrel,Who's Your Paddy / Snerd Envy,
7:00am,The Loud House,The Boss Maybe / Family Bonding,
7:30am,The Strife of the Party / Kernel of Truth,,
8:00am,SpongeBob SquarePants,SquidBird / Allergy Attack,
8:30am,"Big Top Flop / Sandy, Help Us!",,
9:00am,Single-Celled Defense / Buff for Puff,,
9:30am,We Heart Hoops / SpongeChovy,,
10:00am,Dr. Seuss' The Lorax (2012),,
10:30am,,,
11:00am,,,
11:30am,,,
12:00pm,The LEGO Movie (2014),,
12:30pm,,,
1:00pm,,,
1:30pm,,,
2:00pm,Barbie: It Takes Two,It Takes Two,
2:30pm,Monster High,Case of the Moondays / Portrait of a Monster,
3:00pm,SpongeBob SquarePants,We Heart Hoops / SpongeChovy,
3:30pm,Popularity Papers,A Very Middle School Scandal,
4:00pm,Dr. Seuss' The Lorax (2012),,
4:30pm,,,
5:00pm,,,
5:30pm,,,
6:00pm,The LEGO Movie (2014),,
6:30pm,,,
7:00pm,,,
7:30pm,,,
8:00pm,The LEGO Movie (2014),,
8:30pm,,,
9:00pm,,,
9:30pm,,,
10:00pm,The Hardy Boys,What Happened in Bridgeport,
10:30pm,,,
11:00pm,The Next Step,When I Grow Up,
11:30pm,The Movie In My Mind,,
