Time,Show,Episode
12:00am,Danger Force,Uncle Hambone
12:30am,New School Who Dis?,
1:00am,SpongeBob SquarePants,Born Again Krabs / I Had an Accident
1:30am,Krabby Land / The Camping Episode,
2:00am,Anne of Green Gables: The Good Stars (2017),
2:30am,,
3:00am,,
3:30am,,
4:00am,Max & Shred,Nose Butter Brain Freeze
4:30am,The Snow Day Variety Method,
5:00am,SpongeBob SquarePants,Mermaid Man and Barnacle Boy IV / Doing Time
5:30am,Snowball Effect / One Krab's Trash,
6:00am,Wayside,Honors Class/ Cabbage My Boy
6:30am,Scaredy Squirrel,Jaw Head / Store Wars
7:00am,Cloudy with a Chance of Meatballs: The Series,Totally Tall Tales / Flint's Fabulous Future
7:30am,SpongeBob SquarePants,Missing Identity / Planktons Army
8:00am,The Sponge Who Could Fly,
8:30am,The Loud House,Fam Scam/ Farm to Unstable
8:58am,Piñata Smashlings Shorts,Musical Short - Halloween
9:00am,The Angry Birds Movie (2016),
9:30am,,
10:00am,,
10:30am,,
11:00am,Turbo (2013),
11:30am,,
12:00pm,,
12:30pm,,
1:00pm,The Angry Birds Movie (2016),
1:30pm,,
2:00pm,,
2:30pm,,
3:00pm,Turbo (2013),
3:30pm,,
4:00pm,,
4:30pm,,
5:00pm,SpongeBob SquarePants,As Seen On TV / Can You Spare A Dime
5:30pm,No Weenies Allowed / Squilliam Returns,
6:00pm,The Angry Birds Movie (2016),
6:30pm,,
7:00pm,,
7:30pm,,
8:00pm,Popularity Papers,Peer Review
8:30pm,The Athenian Candidate,
9:00pm,Turbo (2013),
9:30pm,,
10:00pm,,
10:30pm,,
11:00pm,Pick a Puppy,Forrest- Swimming With Barks
11:30pm,Trikah - Four Boys and a Puppy,
