Time,Show,Episode,Image
12:00am,Danger Force,The Danger Force Awakens,""
12:30am,Ray Goes Cray,""
1:00am,SpongeBob SquarePants,The Salty Sponge / Karen for Spot,""
1:30am,Arbor Day Disarray / Ain't That the Tooth,""
2:00am,Ozzy (2016),""
2:30am
3:00am
3:30am
4:00am,6Teen,Deck the Mall,""
4:30am,The Sushi Connection,""
5:00am,SpongeBob SquarePants,Ma and Pa's Big Hurrah / Yellow Pavement,""
5:30am,The Flower Plot / SpongeBob on Parade,""
6:00am,Wayside,My Partner Gets All The Credit / Darling Love,""
6:30am,Scaredy Squirrel,Fancy Some Tea / Mr. Perfect Balsa,""
7:00am,Cloudy with a Chance of Meatballs: The Series,"Trees Company / Tim, Jim and Kim",""
7:30am,SpongeBob SquarePants,"Delivery to Monster Island / Ride Patrick, Ride",""
8:00am,Hot Crossed Nuts / Sir Urchin and Snail Fail,""
8:30am,The Loud House,Washed Up / Recipe for Disaster,""
9:00am,Barbie: It Takes Two,The Great Outdoors (Part 2),""
9:25am,TrollsTopia,Smooth Operator / Funtography,""
9:50am,The Croods: Family Tree,Guy Time,""
10:15am,The Mighty Ones,A Stinky Situation / Fire-Fly,""
10:40am,Jurassic World: Camp Cretaceous,Secrets,""
11:05am,Pokémon: Ultimate Journeys,The Spectral Express!,""
11:30am,The Winding Path to Greatness!,""
12:00pm,It’s All in the Name!,""
12:30pm,Suffering the Flings and Arrows!,""
1:00pm,Best & Bester,Fair Share / Power Plant,""
1:25pm,Scaredy Squirrel,Fancy Some Tea / Mr. Perfect Balsa,""
1:50pm,Ollie's Pack,Cool Hand Wowski / Big Bern,""
2:15pm,Super Wish,Sticky Situation / Bring in the Clowns,""
2:45pm,Best & Bester,Shake or Break,""
3:00pm,Jurassic World: Camp Cretaceous,The Core,""
3:30pm,Transformers: EarthSpark,Secret Legacy (Part 1),""
4:00pm,The Loud House,Washed Up / Recipe for Disaster,""
4:30pm,Friended! with the Casagrandes,""
5:00pm,SpongeBob SquarePants,Friendiversary / Mandatory Music,""
5:30pm,Dopey Dick / Plankton and the Beanstalk,""
6:00pm,Abominable (2019),""
6:30pm
7:00pm
7:30pm
8:00pm,SpongeBob SquarePants,My Friend Patty / FUN-Believable,""
8:30pm,Spatula of the Heavens / Gary's Playhouse,""
9:00pm,Abominable (2019),""
9:30pm
10:00pm
10:30pm
11:00pm,Max & Shred,The Academic Bowl Chong Problem,""
11:30pm,Stanley Dynamic,The Stanley Science,""
