Time,Show,Episode,Youtube Video ID
12:00am,Danger Force,Mime Games,
12:30am,Chapa's Crush,,
1:00am,SpongeBob SquarePants,Man Ray Returns / Larry the Floor Manager,
1:30am,"No Pictures, Please / Stuck on the Roof",,
2:00am,Make It Pop,My Way or the Highway,
2:30am,Pick a Puppy,Puffballs,
3:00am,Danger Force,Mime Games,
3:30am,Chapa's Crush,,
4:00am,6Teen,Spring Fling,
4:30am,Girlie Boys,,
5:00am,SpongeBob SquarePants,Spot Returns / The Check-Up,
5:30am,Spin the Bottle / There's a Sponge in My Soup,,
6:00am,Wayside,Le Race / Imperfect Attendance,
6:28am,Piñata Smashlings Shorts,Cooking Up Trouble,
6:30am,Best & Bester,Pulling Power / Home Security,
7:00am,Cloudy with a Chance of Meatballs: The Series,Totally Tall Tales / Flint's Fabulous Future,
7:28am,Piñata Smashlings Shorts,Cooking Up Trouble,
7:30am,SpongeBob SquarePants,Krabby Patty Creature Feature / Teacher's Pests,
8:00am,Bunny Hunt / Sanitation Insanity,,
8:30am,The Loud House,Present Danger / Stressed for the Part,
8:58am,Piñata Smashlings Shorts,Cooking Up Trouble,
9:00am,Despicable Me (2010),,
9:30am,,,
10:00am,,,
10:30am,,,
10:40am,Cloudy with a Chance of Meatballs: The Series,Totally Tall Tales / Flint's Fabulous Future,
11:05am,Wayside,Le Race / Imperfect Attendance,
11:30am,Best & Bester,Pulling Power / Home Security,
12:00pm,Scaredy Squirrel,Fancy Some Tea? / Mr. Perfect Balsa,
12:30pm,Ollie's Pack,Unblocking Bernie / Photo Finished,
1:00pm,Super Wish,Which Digit Did It / Ultimate Musical Chairs,
1:25pm,The 3 Amigonauts,Ultimate Explorer's Club / Grumpy Young Man,
1:50pm,Cloudy with a Chance of Meatballs: The Series,Totally Tall Tales / Flint's Fabulous Future,
2:15pm,Wayside,Le Race / Imperfect Attendance,
2:40pm,Piñata Smashlings Shorts,Musical Short - Christmas,
2:43pm,Baking with Berry Boo,,
2:45pm,Best & Bester,Robo Stomp,
3:00pm,Megamind Rules!,Hero for a Day,
3:30pm,Transformers: EarthSpark,Prime Time,
4:00pm,The Loud House,Don't Escar-go / Double Trouble,
4:30pm,Present Danger / Stressed for the Part,,
5:00pm,SpongeBob SquarePants,Squid Noir / ScavengerPants,
5:30pm,Cuddle E. Hugs / Pat the Horse,,
6:00pm,Despicable Me (2010),,
6:30pm,,,
7:00pm,,,
7:30pm,,,
8:00pm,SpongeBob SquarePants,Captain Pipsqueak / Plane to Sea,
8:30pm,Squidferatu / Slappy Daze,,
9:00pm,Despicable Me (2010),,
9:30pm,,,
10:00pm,,,
10:30pm,,,
11:00pm,Make It Pop,"Oh, Boys",
11:30pm,Pick a Puppy,Bhatti,
