Time,Show,Episode,Youtube Video ID
12:00am,Danger Force,Monsty,
12:30am,Radioactive Cat,,
1:00am,SpongeBob SquarePants,Friendiversary / Mandatory Music,
1:30am,Dopey Dick / Plankton and the Beanstalk,,
2:00am,The Next Step,History Has Its Eyes On You,
2:30am,All That's Known,,
3:00am,Braceface,23's a Crowd,
3:30am,Lights! Camera! Ego!,,
4:00am,Junior Chef Showdown,The Way the Cookie Crumbles,
4:30am,,,
5:00am,SpongeBob SquarePants,My Friend Patty / FUN-Believable,
5:30am,Momageddon / Pet The Rock,,
6:00am,Cloudy with a Chance of Meatballs: The Series,Inventors Only / Clock-A-Doodle Doom,
6:30am,Scaredy Squirrel,Store Trek / Safety Corner,
7:00am,The Loud House,Good Sports / Geriantics,
7:30am,Exchange of Heart / Community Disservice,,
8:00am,SpongeBob SquarePants,Swimming Fools / The Goobfather,
8:30am,Squidbird / Allergy Attack,,
9:00am,"Big Top Flop / Sandy, Help Us!",,
9:30am,A Place for Pets / Lockdown for Love,,
10:00am,Trolls (2016),,
10:30am,,,
11:00am,,,
11:30am,,,
12:00pm,Trolls World Tour (2020),,
12:30pm,,,
1:00pm,,,
1:30pm,,,
2:00pm,Barbie: It Takes Two,To Dye For,
2:30pm,SpongeBob SquarePants,"Big Top Flop / Sandy, Help Us!",
3:00pm,A Place for Pets / Lockdown for Love,,
3:30pm,Popularity Papers,Skate Expectations,
4:00pm,Trolls (2016),,
4:30pm,,,
5:00pm,,,
5:30pm,,,
6:00pm,Trolls World Tour (2020),,
6:30pm,,,
7:00pm,,,
7:30pm,,,
8:00pm,Trolls World Tour (2020),,
8:30pm,,,
9:00pm,,,
9:30pm,,,
10:00pm,The Hardy Boys,Where the Light Can't Find You,
10:30pm,,,
11:00pm,The Next Step,What I Did For Love,
11:30pm,Crossing a Bridge,,
