Time,Show,Episode,Youtube Video ID
12:00am,Danger Force,Drive Hard,
12:30am,An Imposter Among Us,,
1:00am,SpongeBob SquarePants,Krab Borg / Rock-a-Bye Bivalve,
1:30am,Wet Painters / Krusty Krab Training Video,,
2:00am,Stuart Little (1999),,
2:30am,,,
3:00am,,,
3:30am,,,
4:00am,Kid Food Nation in Partnership with PC Children's Charity,Crickets,
4:15am,Green Houses,,
4:30am,Cheese & Fermentation!,,
4:45am,Foraging,,
5:00am,SpongeBob SquarePants,SpongeBob's House Party,
5:30am,Chocolate With Nuts / Mermaid Man and Barnacle Boy V,,
6:00am,Wayside,The Rat Truth / Free Stewy,
6:30am,Scaredy Squirrel,Day of the Strackal / The Dave n Dave,
7:00am,Cloudy with a Chance of Meatballs: The Series,My Pop is Tops / Clone Alone,
7:30am,SpongeBob SquarePants,New Student Starfish / Clams,
8:00am,Ugh,,
8:30am,The Loud House,Snow Escape / Snow News Day,
8:58am,Piñata Smashlings Shorts,Musical Short - Gruel's Rap,
9:00am,Best & Bester,Get Shirty / This Solves Nothing,
9:30am,Scaredy Squirrel,Day of the Strackal / The Dave n Dave,
10:00am,Ollie's Pack,Charmed and Dangerous / Science Unfair,
10:30am,Super Wish,Call of the Waxkeeper / Hats Off,
11:00am,Cloudy with a Chance of Meatballs: The Series,My Pop is Tops / Clone Alone,
11:30am,The Loud House,Day of the Dad / Small Blunder,
12:00pm,SpongeBob SquarePants,Born Again Krabs / I Had an Accident,
12:30pm,Krabby Land / The Camping Episode,,
1:00pm,Best & Bester,Get Shirty / This Solves Nothing,
1:30pm,Scaredy Squirrel,Day of the Strackal / The Dave n Dave,
2:00pm,Ollie's Pack,Charmed and Dangerous / Science Unfair,
2:30pm,Super Wish,Call of the Waxkeeper / Hats Off,
3:00pm,SpongeBob SquarePants,New Student Starfish / Clams,
3:30pm,Ugh,,
4:00pm,The Loud House,Snow Escape / Snow News Day,
4:30pm,Day of the Dad / Small Blunder,,
5:00pm,SpongeBob SquarePants,Born Again Krabs / I Had an Accident,
5:30pm,Krabby Land / The Camping Episode,,
6:00pm,Bruno & Boots: Go Jump in the Pool (2017),,
6:30pm,,,
7:00pm,,,
7:30pm,,,
8:00pm,Popularity Papers,Skate Expectations,
8:30pm,Prides-maids,,
9:00pm,Bruno & Boots: Go Jump in the Pool (2017),,
9:30pm,,,
10:00pm,,,
10:30pm,,,
11:00pm,Pick a Puppy,The Sweetest Thing,
11:30pm,See You at the Cottage,,
