Time,Show,Episode,Youtube Video ID
12:00am,Dragon Ball Z,Welcome Back Goku,
12:28am,He-Man and the Masters of the Universe,Buzz Off's Pride,
1:00am,Superfriends,The Revenge of Doom/A Pint of Life/Day of the Dinosaurs,
1:28am,Thunderbirds,"The Duchess Assignment, Part 2",
2:00am,Justice League,"Injustice For All, Part 1",
2:30am,Samurai Jack,Jack Under The Sea,
3:01am,X-Men: Evolution,Joyride,
3:30am,Jackie Chan Adventures,The Stronger Evil,
4:00am,Pinky and the Brain,A Meticulous Analysis of History,
4:30am,Animaniacs,I'm Mad / Bad Mood Bobby / Katie Ka-Boom: The Blemish / Fake,
5:01am,Superfriends,The Revenge of Doom/A Pint of Life/Day of the Dinosaurs,
5:28am,Digimon Frontier,My Brother in Spirit,
6:00am,Uh Oh!,Episode 193,
6:30am,Seven Little Monsters,Along Comes Marty,
7:00am,Monster By Mistake,The Big Dig,
7:30am,Hamtaro,Romancing The Roosters,
8:00am,Rugrats,Murmur on the Ornery Express,
8:30am,Detention,Breaking Out,
9:00am,Hey Arnold!,Simmons' Documentary / Big Bob's Crisis,
9:30am,"The Adventures of Jimmy Neutron, Boy Genius",When Pants Attack,
10:00am,SpongeBob SquarePants,The Bully / Just One Bite,
10:30am,The Fairly OddParents,Love Struck,
11:00am,Dexter's Laboratory,Last But Not Least,
11:30am,The New Woody Woodpecker Show,Episode 44,
12:00pm,Yvon of the Yukon,The Clod Who Would Be Kind,
12:30pm,Girlstuff/Boystuff,The Art of the Deal / Un Amusement Park,
1:00pm,D'Myna Leagues,Don't It Make My Blue,
1:30pm,Uh Oh!,Episode 215,
2:00pm,System Crash,Growing Up,
2:30pm,I Love Mummy,Science Fair,
3:00pm,Radio Active,Culture Shock,
3:30pm,Breaker High,Don't Get Curried Away,
4:00pm,Yvon of the Yukon,The Clod Who Would Be Kind,
4:30pm,Girlstuff/Boystuff,The Art of the Deal / Un Amusement Park,
5:00pm,Stuart Little,Episode 3,
5:30pm,"You're a Good Sport, Charlie Brown (1975)",,
6:00pm,ReBoot: My Two Bobs (2001),,
6:30pm,,,
7:00pm,,,
7:30pm,,,
8:00pm,Road Scholars,"Victoria, B.C",
8:30pm,Girlz TV,Episode 16,
9:00pm,YTV's Hit List,Episode 47,
9:30pm,,,
10:00pm,I Love Mummy,Science Fair,
10:30pm,Timeblazers,Mother of All Inventions,
11:00pm,Radio Active,Culture Shock,
11:30pm,Breaker High,Don't Get Curried Away,
