Time,Show,Episode
12:00am,Pinky & The Brain,A Legendary Tail / Project BRAIN
12:30am,Animaniacs,Episode 45
1:00am,Josie & The Pussycats,Spy School Spoof
1:30am,Superfriends,Superfriend / Frankenstein
2:00am,Microsoft's .NET Show - Developing An End To End .net,
2:30am,,
3:00am,What I Like About You,The Game
3:30am,Big Wolf On Campus,The Manchurian Werewolf
4:00am,Girlstuff/Boystuff,Cha Ching / Slam
4:30am,Sailor Moon,The Dark Legend
5:00am,Pokémon: The Johto Journeys,Illusion Confusion
5:30am,He-Man & The Masters of the Universe,Skywar
6:00am,Mona The Vampire,Potato Fish Creepers / It's All Relative
6:30am,Monster By Mistake,Home Alone
7:00am,Reboot,The Crimson Binome
7:30am,Beyblade,Viva Las Vegas
8:00am,Beast Machines,Revelations Part 1
8:30am,Transformers Armada,Underground
9:00am,Jackie Chan Adventures,The Powers Unleashed
9:30am,The Mummy,A New Beginning (Part 2)
10:00am,He-Man & The Masters of the Universe,Courage Of Adam
10:30am,X-Men: Evolution,Strategy X
11:00am,Justice League,In The Blackest Night (Part 2)
11:30am,Samurai Jack,Aku's Fairy Tale
12:00pm,Galidor: Defenders of the Outer Dimension,Identity
12:30pm,Jacques Cousteau's Ocean Tales,Living Space
1:00pm,Video & Arcade Top Ten,Episode 13
1:30pm,Uh Oh!,Episode 226
2:00pm,Medabots,The Road To Ruins
2:30pm,Digimon Frontier,Welcome To My Nightmare
3:00pm,Power Stone,The Ghost Ship
3:30pm,Beyblade,Viva Las Vegas
4:00pm,Digimon: The Movie (2000),
4:30pm,,
5:00pm,,
5:30pm,,
6:00pm,Moville Mysteries,Follow That Mo
6:30pm,Freaky Stories,Episode 24
7:00pm,Voyage of the Unicorn (Part 1) (2001),
7:30pm,,
8:00pm,,
8:30pm,,
9:00pm,Buffy The Vampire Slayer,Get It Done
9:30pm,,
10:00pm,Scariest Places On Earth,Episode 23
10:30pm,,
11:00pm,Vampire High,The Awakening
11:30pm,Big Wolf On Campus,"Manchu, Part Deux"
