Time,Show,Episode,Youtube Video ID
12:00am,Dead Last,Pilot,
12:30am,,,
12:58am,He-Man and the Masters of the Universe,The Siren's Song,
1:30am,Thunderbirds,"Desperate Intruder, Part 2",
2:00am,Justice League,"Night of Shadows, Part 2",
2:30am,Samurai Jack,Jack Vs. Soul Collector,
3:00am,X-Men: Evolution,Shadowed Past,
3:30am,Jackie Chan Adventures,Sheep In Sheep Out,
4:00am,Pinky & The Brain,Pinky & the Fog/Where No Mouse Has Gone Before/Cheese Roll Call,
4:30am,Animaniacs,"Of Course You Know, This Means Warners/Up a Tree/Wakko's Gizmo",
5:00am,Superfriends,Voodoo Vampire/Invasion of the Gleeks/Mxyzptlk Strikes Again,
5:30am,Digimon Frontier,Bizarre Bazaar,
6:00am,Mona the Vampire,The Vampire Hunter / The Sounds of Sirens,
6:30am,Seven Little Monsters,It's a Wonderful Life,
7:00am,Monster By Mistake,Cops and Monsters,
7:30am,Hamtaro,Yahoo! It's a Girl's Day,
8:00am,Stuart Little,The Great Outdoors,
8:30am,Detention,Blame Game,
9:00am,Hey Arnold!,New Bully on the Block / Phoebe Breaks a Leg,
9:30am,"The Adventures of Jimmy Neutron, Boy Genius",When Pants Attack,
10:00am,SpongeBob SquarePants,Pressure / The Smoking Peanut,
10:30am,The Fairly OddParents,Ruled Out / That's Life,
11:00am,Dexter's Laboratory,Dos Boot / A Dee Dee Cartoon / Would You Like That in the Can,
11:30am,The New Woody Woodpecker Show,The Ice Rage/Endangered Chilly/Attila the Hen,
12:00pm,Yvon of the Yukon,Yvon Over The Rainbow,
12:30pm,Girlstuff/Boystuff,The Big Switch / Foreign Bodies,
1:00pm,D'Myna Leagues,Who Do Voodoo?,
1:30pm,Uh Oh!,Episode 221,
2:00pm,System Crash,Self Improvement,
2:30pm,I Love Mummy,Enter The Mummy,
3:00pm,Radio Active,Rogercus,
3:30pm,Student Bodies,Cyrano De Cody,
4:00pm,Treasure Island (2002),,
4:30pm,,,
5:00pm,,,
5:30pm,Radio Active,The Gossip,
6:00pm,What I Like About You,The Fix Up,
6:30pm,The Brothers Garcia,"Mysteries of the Maya, Part 3",
7:00pm,Girlstuff/Boystuff,The Big Switch / Foreign Bodies,
7:30pm,Saddle Club,Stevie's Bad Day,
8:00pm,YTV's Hit List,Episode 35,
8:30pm,,,
9:00pm,,,
9:30pm,Girlz TV,Episode 13,
10:00pm,Student Bodies,Cyrano De Cody,
10:30pm,Radio Active,Rogercus,
11:00pm,I Love Mummy,Enter The Mummy,
11:30pm,System Crash,Self Improvement,
