Time,Show,Episode
12:05am,Are You Being Served?,Camping In
12:42am,Keeping Up Appearances,Episode 38
1:20am,2point4children,Hormones
2:00am,The New Addams Family,"Lurch, The Teenage Idol"
2:30am,Radio Active,No Trouble Atoll
3:02am,Big Wolf On Campus,Switch Me Baby One More Time
3:31am,Medabots,No Body Home
4:00am,Dragon Ball Z,Innards of Buu
4:30am,Sailor Moon,Little Miss Manners
5:00am,Pokémon: The Johto Journeys,Hot Matches
5:30am,Yu-Gi-Oh!: Rulers of the Duel,Double Duel (Part 2)
6:00am,Mona the Vampire,The Vampire Hunter / The Sounds Of Sirens
6:30am,Monster By Mistake,Fossel Remains
7:00am,Sailor Moon,Ski Bunny Blues
7:30am,Hamtaro,The Search for Dad's Glasses
8:00am,Rugrats,Man of Dil / A Whole New Stu
8:30am,Uh Oh!,Episode 227
9:00am,Little Bear,Episode 35
9:30am,Care Bears,"Care Bears Nutcracker, Part 1"
10:00am,Country Mouse & The City Mouse Adventures,Ballet Mice
10:30am,Rupert,Rupert And The Paper Fold
11:00am,Monster By Mistake,Haunted House
11:30am,Stickin' Around,Battle of the Bands / Scarlett Pimple
12:00pm,Sailor Moon,Lonely Amy
12:30pm,Hamtaro,The Search for Dad's Glasses
1:00pm,George Shrinks,Snowman's Land
1:30pm,Legend Of White Fang,Leap Of Danger
2:00pm,Mona the Vampire,The Vampire Hunter / The Sounds Of Sirens
2:30pm,Sailor Moon,Ski Bunny Blues
3:00pm,Medabots,Spaceship Superstars
3:30pm,Monster Rancher,Underground Adventure
4:00pm,Pokémon: The Johto Journeys,Foul Weather Friends
4:30pm,Dexter's Laboratory,Ewww That's Growth/Nuclear Confusion/Germ Warfare
5:00pm,Yu-Gi-Oh!: Rulers of the Duel,"Yugi Vs. Rare Hunter, Part 1: Battle City Begins"
5:30pm,Beyblade,A Knight to Remember
6:00pm,SpongeBob SquarePants,Argh! / Rock Bottom
6:30pm,In Concert With Avril Lavigne,
7:00pm,Girlstuff/Boystuff,Flu Manchu / Art Of You
7:30pm,Yu-Gi-Oh!: Rulers of the Duel,Stalked by the Rare Hunters
8:00pm,Dragon Ball Z,Mind Trap
8:30pm,ReBoot,The Tiff
9:00pm,I Love Mummy,Happy Birthday Mummy
9:30pm,Radio Active,Culture Shock
10:00pm,Breaker High,Heartbreak High
10:30pm,Big Wolf On Campus,What's the Story?
11:00pm,The New Addams Family,Fester and Granny vs. Grandpapa Addams
11:30pm,2point4 Children,One Night in Bangkok
