Time,Show,Episode,Youtube Video ID
12:04am,Justice League,"The Savage Time, Part 2",
12:33am,Super Friends,The Case of the Shrinking Super Friends / The Mask of Mystery,
1:03am,Teen Titans,Forces of Nature,
1:32am,He-Man and the Masters of the Universe,"The Beginning, Part 2",
2:03am,X-Men: Evolution,"Day of Reckoning, Part 2",
2:32am,Heavy Gear: The Animated Series,Grudge Match,
3:00am,Knights of the Zodiac,Dragon's Invincible Fist and Shield,
3:29am,Thunderbirds,"Atlantic Inferno, Part 2",
4:02am,Jackie Chan Adventures,The Mask of the Shadowkhan,
4:30am,Uh Oh!,Episode 104,
5:01am,Medabots,The Bee Rescues the Honey,
5:30am,Beyblade V-Force,Unseen and Unleashed,
6:00am,Uh Oh!,Episode 105,
6:30am,Seven Little Monsters,Seven Monsters and a Baby,
7:00am,Bump in the Night,Adventures in Microbia / Not a Peep!,
7:30am,Sitting Ducks,O'Brother What Art Thou / Urban Legend,
8:00am,Stuart Little,Adventures in Housekeeping,
8:30am,ChalkZone,French Fry Falls / Gift Adrift / Escucha Mi Corazon,
9:00am,Hey Arnold!,Big Gino / Jamie O in Love,
9:30am,"The Adventures of Jimmy Neutron, Boy Genius",Krunch Time / Substitute Creature,
10:00am,SpongeBob SquarePants,Chocolate With Nuts / Mermaid Man and Barnacle Boy V,
10:30am,The Fairly OddParents,Super Bike / A Mile in My Shoes,
11:00am,Dexter's Laboratory,Head Band / Stuffed Animal House / Used Ink,
11:30am,Jacob Two-Two,Jacob Two Two and the Conniving Caterer,
12:00pm,Yvon of the Yukon,The Really Odd Couple,
12:30pm,Girlstuff/Boystuff,Stuff-a-Palooza / Video Return,
1:00pm,D'Myna Leagues,Skin Deep,
1:29pm,Sitting Ducks,O'Brother What Art Thou / Urban Legend,
2:00pm,Moville Mysteries,"Mirror, Mirror Off the Wall",
2:30pm,Ultimate Book of Spells,Rootopia of All Evil,
3:00pm,Detention,The Man With the Golden Brain,
3:30pm,Stuart Little,Adventures in Housekeeping,
4:00pm,It Takes Two (1995),,
4:30pm,,,
5:00pm,,,
5:30pm,,,
6:06pm,Jacob Two-Two,Jacob Two Two and the Conniving Caterer,
6:36pm,Mental Block,Kiss and Tell,
7:06pm,YTV's Hit List,Episode 13-4,
7:30pm,,,
8:06pm,Girlstuff/Boystuff,Stuff-a-Palooza / Video Return,
8:36pm,Girlz TV,911,
9:06pm,Road Scholars,Mexico,
9:35pm,Mystery Hunters,"Gettysburg Ghosts, Voodoo",
10:06pm,YTV's Hit List,Episode 13-4,
10:30pm,,,
11:05pm,Breaker High,Beware of Geeks Baring Their Gifts,
11:33pm,Ready or Not,"He Loves Me, He Loves Me Not",
