Time,Show,Episode,Image
12:06am,Are You Being Served?,Episode 6,""
12:39am,Keeping Up Appearances,Episode 24,""
1:16am,My Family,All Roads Lead To Ramen,""
1:52am,The New Addams Family,Green-Eyed Gomez,""
2:32am,Radio Active,Daydreams,""
3:03am,System Crash,Growing Up,""
3:34am,Uh Oh!,Episode 174,""
4:00am,Dragon Ball Z,"Say Goodbye, 17",""
4:30am,Sailor Moon,Worth a Princess' Ransom,""
5:00am,Pokémon: Johto League Champions,Two Hits and a Miss,""
5:30am,Yu-Gi-Oh!,"Arena of Lost Souls, Part 2",""
6:00am,Uh Oh!,Episode 175,""
6:30am,Stickin' Around,Lassie Go Home / Hit The Showers,""
7:00am,George Shrinks,Snowman's Land,""
7:30am,Monster By Mistake,Entertaining Orville,""
8:00am,Mona the Vampire,The Vampire Hunter / The Sounds of Sirens,""
8:30am,Seven Little Monsters,Along Comes Mary,""
9:00am,Rupert,Rupert and Raggety,""
9:30am,Care Bears,Bad Day / Magic Lamp,""
10:00am,Country Mouse & The City Mouse Adventures,Down Under Plunder,""
10:30am,Watership Down,Escape From Efrafa,""
11:00am,Rugrats,At The Movies / Slumber Party,""
11:30am,George Shrinks,Snowman's Land,""
12:00pm,Spongebob Squarepants,Arrgh! / Rock Bottom,""
12:30pm,Hamtaro,The Chicken Contest,""
1:00pm,Seven Little Monsters,Along Comes Mary,""
1:30pm,Jacques Cousteau's Ocean Tales,Monk Seals,""
2:00pm,Mona the Vampire,The Ninja's Curse / Hal T. Neander,""
2:30pm,Sailor Moon,Molly's Folly,""
3:00pm,Xcalibur,The Slumbering Palace,""
3:30pm,Beast Machines,"Revelations, Part 2",""
4:00pm,The Powerpuff Girls,Bubblevicious / The Bare Facts,""
4:30pm,Transformers Armada,Underground,""
5:00pm,Yu-Gi-Oh!,"Double Trouble Duel, Part 1",""
5:30pm,Beyblade,Under The Microscope,""
6:00pm,SpongeBob SquarePants,Argh! / Rock Bottom,""
6:30pm,The Fairly OddParents,Foul Balled / The Boy Who Would Be Queen,""
7:00pm,Girlstuff/Boystuff,Lip Gloss Queen / Breaking Up Is Hard to Do,""
7:30pm,Yvon of the Yukon,Walrus Between Us,""
8:00pm,Dragon Ball Z,Sacrifice,""
8:30pm,Reboot,The Great Brain Robbery,""
9:00pm,Goosebumps,Don't Go To Sleep,""
9:30pm,Radio Active,Return To Sender,""
10:00pm,Breaker High,Radio Daze,""
10:30pm,Big Wolf On Campus,N'sipid,""
11:00pm,The New Addams Family,Amnesia in Addams Family,""
11:30pm,My Family,The Age Of Romance,""
