Time,Show,Episode,Image
12:11am,Are You Being Served?,Cold Store,""
12:45am,Keeping Up Appearances,Episode 13,""
1:23am,My Family,Driving Miss Crazy,""
2:00am,2point4 Children,Whoopee We're All Going To Die,""
2:35am,Radio Active,Prince & The Pimple,""
3:06am,Big Wolf On Campus,Voodoo Child,""
3:34am,Medabots,Spaceship Superstars,""
4:00am,Dragon Ball Z,King Of The Demons,""
4:30am,Sailor Moon,A Pegasus Page Turner,""
5:00am,Pokémon,In The Pink,""
5:30am,Yu-Gi-Oh,Duel With A Ghoul,""
6:00am,Mona The Vampire,Cyborg Phantasm / Kitten,""
6:30am,Monster By Mistake,Gorgool's Pet,""
7:00am,Sailor Moon,A Teacher's Lesson,""
7:30am,Hamtaro,Bijou's In Danger,""
8:00am,Rugrats,Fall Stinks,""
8:30am,Uh Oh!,Episode 227,""
9:00am,Little Bear,Episode 31,""
9:30am,Babar,Friendly Agreement,""
10:00am,Rupert,Rupert & The Water Work,""
10:30am,Dumb Bunnies,Lose To Win,""
11:00am,George & Martha,The Snoop / A Day,""
11:30am,Stickin' Around,Mission Improbable / Saturday Fever,""
12:00pm,Sailor Moon,Wedding Day Blues,""
12:30pm,Hamtaro,Bijou's In Danger,""
1:00pm,Monster By Mistake,The Big Dig,""
1:30pm,Country Mouse & The City Mouse Adventures,Yen For Trouble,""
2:00pm,Mona The Vampire,Cyborg Phantasm / Kitten,""
2:30pm,Sailor Moon,A Teacher's Lesson,""
3:00pm,Medabots,No Body Home,""
3:30pm,Rocket Power,Aloha Kid / Ottomobile,""
4:00pm,Pokémon: Master Quest,Throwing In The Noctowl,""
4:30pm,Jackie Chan Adventures,"The Good, the Bad, the Blind, the Deaf and the Mute",""
5:00pm,Dexter's Laboratory,Star Check Unconventional/Dexter Is Dirty/Ice Cream Scream,""
5:30pm,Beyblade,Battle Of America,""
6:00pm,SpongeBob SquarePants,Free Rides / Fanatic,""
6:30pm,Two of a Kind,Carrie Moves In,""
7:00pm,I Love Mummy,Science Fair,""
7:30pm,Yu-Gi-Oh!,Give Up The Ghost,""
8:00pm,Dragon Ball Z,Vegeta Attacks,""
8:30pm,ReBoot,Identity Crisis Part 2,""
9:00pm,Zack Files,Fiber!,""
9:30pm,Radio Active,Junk Food Racket,""
10:00pm,Breaker High,He Can Hat Dance,""
10:30pm,Big Wolf On Campus,A Clip Show: The Kiss,""
11:00pm,My Family,Trust Never Sleeps,""
11:30pm,2Point4Children,The Parent Trap,""
