Time,Show,Episode,Image
12:05am,Are You Being Served?,Up Captain Peacock,""
12:42am,Keeping Up Appearances,Episode 8,""
1:20am,2point4children,Women on the Edge of Breakdown,""
2:00am,The New Addams Family,Lurch Grand Romance,""
2:30am,Radio Active,The Evil Empire,""
3:02am,Big Wolf On Campus,Muffy The Werewolf Slayer,""
3:33am,Medabots,Love at First Bite,""
4:00am,Dragon Ball Z,Minute of Desperation,""
4:30am,Sailor Moon,VR Madness,""
5:00am,Pokémon: Johto League Champions,Type Casting,""
5:30am,Yu-Gi-Oh!: Rulers of the Duel,Master of Magicians (Part 3),""
6:00am,Mona the Vampire,The Fortune Cookies / Pixies,""
6:30am,Monster By Mistake,Campsite Creeper,""
7:00am,Sailor Moon,Cherry Blossom Time,""
7:30am,Hamtaro,A Blossom of Friendship!,""
8:00am,Rugrats,Pedal Pusher / Music,""
8:30am,Uh Oh!,Episode 171,""
9:00am,Little Bear,Episode 45,""
9:30am,Care Bears,Sleeping Giant / Lost At Sea,""
10:00am,Country Mouse & The City Mouse Adventures,Three Mice and You're Out,""
10:30am,Rupert,Rupert & The Jolly Roger,""
11:00am,Monster By Mistake,Billy Caves In,""
11:30am,Stickin' Around,"Loong Weekend / Goodbye, Adios, Sayonara Bradley",""
12:00pm,Sailor Moon,"Star Struck, Bad Luck",""
12:30pm,Hamtaro,A Blossom of Friendship!,""
1:00pm,George Shrinks,Down on the Bayou,""
1:30pm,Legend Of White Fang,Otter Madness,""
2:00pm,Mona the Vampire,The Fortune Cookies / Pixies,""
2:30pm,Sailor Moon,Cherry Blossom Time,""
3:00pm,Medabots,"Once Frostbitten, Twice Shy",""
3:30pm,Monster Rancher,Melcarba,""
4:00pm,Pokémon: The Johto Journeys,A Shadow of a Drought,""
4:30pm,Dexter's Laboratory,Unfortunate Cookie / The Muffin King,""
5:00pm,Yu-Gi-Oh!: Rulers of the Duel,Playing with a Parasite (Part 1): Weevil's Rampage,""
5:30pm,Beyblade,Losing Kai,""
6:00pm,SpongeBob SquarePants,Christmas Who?,""
6:30pm,So Little Time,Girls Want To Have Fun,""
7:00pm,Girlstuff/Boystuff,Lip Gloss Queen / Breaking Up Is Hard to Do,""
7:30pm,Yu-Gi-Oh!,Aftermath,""
8:00pm,Dragon Ball Z,Old Buu Emerges,""
8:30pm,ReBoot,Talent Night,""
9:00pm,Goosebumps,"Welcome to Camp Nightmare, Part 2",""
9:30pm,Radio Active,Payola Payback,""
10:00pm,Breaker High,Tomb With a View,""
10:30pm,Big Wolf On Campus,That Swamp Thing You Do,""
11:00pm,The New Addams Family,Catastrophia's Career,""
11:30pm,2point4 Children,"Beam Me Up, Scotty",""
