Time,Show,Episode,Image
12:10am,Are You Being Served?,German Week,""
12:42am,Keeping Up Appearances,Episode 15,""
1:20am,My Family,Ben Wants To Be A Millionaire,""
2:00am,2point4 Children,Family Plot,""
2:33am,Radio Active,Good Win Hunting,""
3:05am,Big Wolf On Campus,"She Will, She Will Rock",""
3:36am,Medabots,For Love or Robattle,""
4:00am,Dragon Ball Z,"Next Up, Goku",""
4:30am,Sailor Moon,The Trouble With Love,""
5:00am,Pokémon,Stage Fight,""
5:30am,Yu-Gi-Oh!,The Dueling Monkeys,""
6:00am,Mona the Vampire,Sun / Heat,""
6:30am,Monster by Mistake,Home Alone,""
7:00am,Sailor Moon,Phony Fairy,""
7:30am,Hamtaro,Search For Sandy's Brother,""
8:00am,Rugrats,Angelicon/Dil's Binkie/Big Brother Chuckie,""
8:30am,Uh Oh!,Episode 229,""
9:00am,Little Bear,Episode 34,""
9:30am,Babar,The Old Lady Vanishes,""
10:00am,Rupert,Rupert & The Chalk Drawing,""
10:30am,Dumb Bunnies,Run Away Home,""
11:00am,George and Martha,The Scary Movie / The Book,""
11:30am,Stickin' Around,We're Outta / Naptitude,""
12:00pm,Sailor Moon,Dangerous Dollies,""
12:30pm,Hamtaro,Search For Sandy's Brother,""
1:00pm,Monster by Mistake,Soap Box Derby,""
1:30pm,The Country Mouse and the City Mouse Adventures,Vaudeville Mice,""
2:00pm,Mona the Vampire,Sun / Heat,""
2:30pm,Sailor Moon,Phony Fairy,""
3:00pm,Medabots,Welcome To Ninja World,""
3:30pm,Rocket Power,Snow Day / Club,""
4:00pm,Pokémon: Master Quest,Bulbasaur... the Ambassador!,""
4:30pm,Jackie Chan Adventures,I'll Be A Monkey's Puppet,""
5:00pm,Dexter's Laboratory,Techno Turtle/Surprise!/Got Your Goat,""
5:30pm,Beyblade,Play It Again Dizzi,""
6:00pm,SpongeBob SquarePants,Pressure / The Smoking Peanut,""
6:30pm,"The Adventures of Jimmy Neutron, Boy Genius",See Jimmy Run / Trading Places,""
7:00pm,Yvon Of The Yukon,North of Nothing,""
7:30pm,Yu-Gi-Oh!,Trial By Red Eyes,""
8:00pm,Dragon Ball Z,Battle Supreme,""
8:30pm,2030 CE,Where's Robby?,""
9:00pm,The Zack Files,One Bad Seed,""
9:30pm,Radio Active,Matchmaker,""
10:00pm,Breaker High,Lord Of The Butterflies,""
10:30pm,Big Wolf on Campus,Hello Nasty,""
11:00pm,My Family,The Last Supper,""
11:30pm,2point4 Children,Fortuosity,""
