Time,Show,Episode
12:00am,Are You Being Served?,Is It Catching
12:30am,Keeping Up Appearances,Episode 2
1:13am,What I Like About You,Valentine's Day
1:45am,Super Duper Sumo Wrestlers,A Clockwork Sumo
2:15am,Hey Arnold!,Best Man / Cool Party
2:46am,"The Adventures of Jimmy Neutron, Boy Genius",Brobot / The Big Pinch
3:17am,Spongebob Squarepants,SpongeBob Meets the Strangler / Pranks a Lot
3:48am,The Fairly Oddparents,Love Struck!
4:20am,Yvon Of The Yukon,Beach Blanket Bozos
5:00am,Mystery Hunters,Dinos / I'm Hot
5:20am,UNICEF,Right To A Name & Nationality
5:30am,TV & Me,TV & Me (Part 1)
6:00am,Mona The Vampire,Hex of a Dancer / The Two Magicians
6:30am,Seven Little Monsters,Spooky!
7:00am,Sailor Moon,Rini's Lovely Rhapsody
7:30am,Hamtaro,The Great Chicken Race
8:00am,Rugrats,Candy Bar Creep Show / Monster in the Garage
8:30am,Uh Oh!,Episode 191
9:00am,Little Bear,We're Lost / Little Little Bear / Duck's Big Catch
9:30am,Care Bears,Gram Bear's Thanksgiving
10:00am,Country Mouse & The City Mouse Adventures,Hong Kong Mice
10:30am,Rupert,Rupert and the Firebird
11:00am,George Shrinks,Zoopercar Caper
11:30am,Stickin' Around,The Great Outside / The Treasure of Sierra Latchkey
12:00pm,Sailor Moon,Tuxedo Unmasked
12:30pm,Hamtaro,The Great Chicken Race
1:00pm,Seven Little Monsters,Out Of Sight
1:30pm,Country Mouse & The City Mouse Adventures,Hong Kong Mice
2:00pm,Mona The Vampire,Hex of a Dancer / The Two Magicians
2:30pm,Sailor Moon,Rini's Lovely Rhapsody
3:00pm,Medabots,Stung By A Metabee
3:30pm,Monster Rancher,Holly's Happy Birthday
4:00pm,Pokémon,Flower Power
4:30pm,Dexter's Laboratory,Dyno-Might/LABretto
5:00pm,Yu-Gi-Oh!,Dungeon Dice Master IV
5:30pm,Beyblade,New And Cyber Improved
6:00pm,SpongeBob SquarePants,Krab Borg / Rock-a-Bye Bivalve
6:30pm,Justice League,War World (Part 2)
7:00pm,Samurai Jack,Jack Under The Sea
7:30pm,Yu-Gi-Oh!,Legendary Heroes Part 3
8:00pm,Dragon Ball Z,Super Saiyan 3?!
8:30pm,Reboot,Number 7
9:00pm,The Zack Files,The Frog Prince
9:30pm,Radio Active,Meat Versus Potatoes
10:00pm,Breaker High,For Pizza's Sake
10:30pm,Big Wolf On Campus,Pleased To Eat You
11:00pm,The New Addams Family,Wednesday Leaves Home
11:30pm,My Family,Droit De Signeur Ben
