Time,Show,Episode,Youtube Video ID
12:00am,Pinky & The Brain,Brainwashed / I am not a Hat,
12:30am,Animaniacs,"No Pain, No Painting / Les Miseranimals",
1:00am,Josie & The Pussycats,Make Way for the Multi-Men,
1:30am,Superfriends,Journey into Blackness/Cycle Gang/Dive to Disaster,
2:00am,Microsoft's .NET Show - Compact Framework,,
2:30am,,,
3:00am,,,
3:30am,Big Wolf On Campus,Parrot Trap,
4:00am,Girlstuff/Boystuff,The Perfect Match / Selling Out,
4:30am,Sailor Moon,The Power of Friendship,
5:00am,Pokémon: The Johto Journeys,Good Quil Hunting,
5:30am,He-Man & The Masters of the Universe,Mystery of Anwat Gar,
6:00am,Mona The Vampire,Ms. Marvellous / Spelling Bee,
6:30am,Monster By Mistake,Gorgool's Pet,
7:00am,Reboot,Talent Night In Hell,
7:30am,Beyblade,Bottom Of The Ninth,
8:00am,Beast Machines,The Key,
8:30am,Transformers Armada,Overmatch,
9:00am,Jackie Chan Adventures,Re-Enter the Dragon,
9:30am,The Mummy,Enemy Of The Enemy,
10:00am,He-Man & The Masters of the Universe,Roboto's Gambit,
10:30am,X-Men: Evolution,Speed & Spykeeps,
11:00am,Justice League,Legends (Part 2),
11:30am,Samurai Jack,Jack & The Ultrarobots,
12:00pm,Galidor: Defenders of the Outer Dimension,Duet Till Dawn,
12:30pm,Jacques Cousteau's Ocean Tales,Fallen Giant,
1:00pm,Video & Arcade Top Ten,Episode 17,
1:30pm,Uh Oh!,Episode 208,
2:00pm,Medabots,No Body Home,
2:30pm,Digimon Frontier,All Aboard,
3:00pm,The Karate Kid (1984),,
3:30pm,,,
4:00pm,,,
4:30pm,,,
5:00pm,,,
5:30pm,,,
5:41pm,The Angry Beavers,Muscular Beaver,
6:00pm,Moville Mysteries,The Novelty Kid,
6:30pm,Freaky Stories,Animal Maggotism,
7:00pm,Goosebumps,One Day At Horrorland (Part 2),
7:30pm,The New Addams Family,Wednesday Leaves Home,
8:00pm,Mystery Hunters,Area 51 - Roswell,
8:30pm,Vampire High,The Test,
9:00pm,Batman Returns (1992),,
9:30pm,,,
10:00pm,,,
10:30pm,,,
11:00pm,,,
11:30pm,Freaky Stories,Ouiji Board,
