Time,Show,Episode
12:06am,Are You Being Served?,Episode 11
12:39am,Keeping Up Appearances,Episode 29
1:16am,My Family,Trust Never Sleeps
1:52am,The New Addams Family,Morticia The Decorator
2:32am,Radio Active,"A Mad, Mad, Mad, Station"
3:03am,System Crash,Celebrity
3:34am,Uh Oh!,Episode 181
4:00am,Dragon Ball Z,Bow To The Prince
4:30am,Sailor Moon,Mercury's Mental Match
5:00am,Pokémon: Johto League Champions,Power Play!
5:30am,Yu-Gi-Oh!,"Face Off, Part 2"
6:00am,Uh Oh!,Episode 182
6:30am,Stickin' Around,Lights Out / Do The Russell
7:00am,George Shrinks,George vs. the Space Invaders
7:30am,Monster By Mistake,Live From Pickford
8:00am,Mona the Vampire,The Man with Nine Lives / Yak of the Yammering Yam
8:30am,Seven Little Monsters,Lost and Found
9:00am,Rupert,Rupert and The Pirates
9:30am,Care Bears,Care Bear Town Parade
10:00am,Country Mouse & The City Mouse Adventures,Trinidad Mousequerade
10:30am,Watership Down,Kidnapped
11:00am,Rugrats,Real or Robots? / Special Delivery
11:30am,George Shrinks,Snowman's Land
12:00pm,Spongebob Squarepants,The Algae's Always Greener / SpongeGuard on Duty
12:30pm,Hamtaro,Mimi's Dream Park!
1:00pm,Seven Little Monsters,Lost and Found
1:30pm,Jacques Cousteau's Ocean Tales,Living Space
2:00pm,Mona the Vampire,Potato Fish / It's All Relative
2:30pm,Sailor Moon,An Artful Attack
3:00pm,Xcalibur,The Lure
3:30pm,Beast Machines,End of the Line
4:00pm,The Powerpuff Girls,Collect Her / Supper Villain
4:30pm,Transformers Armada,Gale
5:00pm,Yu-Gi-Oh,"Face Off, Part 3"
5:30pm,Beyblade,Viva Las Vegas
6:00pm,SpongeBob SquarePants,The Algae's Always Greener / SpongeGuard on Duty
6:30pm,The Fairly OddParents,Spaced Out / Switch Glitch
7:00pm,Girlstuff/Boystuff,The In Crowd / Gorilla My Dreams
7:30pm,Yvon of the Yukon,Valentine's Day
8:00pm,Dragon Ball Z,Hour of Temptation
8:30pm,Reboot,Infected
9:00pm,Goosebumps,Strained Peas
9:30pm,Radio Active,Cyrano De Internet
10:00pm,Breaker High,Chateau L'feet J'mae
10:30pm,Big Wolf On Campus,Baby on Board
11:00pm,The New Addams Family,Wednesday's Crush
11:30pm,My Family,Ben Wants to be a Millionaire
