Time,Show,Episode,Image
12:00am,Are You Being Served?,Cold Comfort,""
12:30am,Keeping Up Appearances,Episode 2,""
1:13am,What I Like About You,Loose Lips,""
1:42am,Super Duper Sumo Wrestlers,Basho Crasho Sumos,""
2:12am,Hey Arnold!,Sid Vampire / Big Sis,""
2:44am,"The Adventures of Jimmy Neutron, Boy Genius",Safety First / Crime Sheen,""
3:14am,Spongebob Squarepants,Survival of the Idiots / Dumped,""
3:46am,The Fairly Oddparents,Mom and Dad / Knighty Knight,""
4:18am,Yvon Of The Yukon,Chariots of Ice,""
5:00am,Incredible Story Studio,Secret Identities,""
5:25am,UNICEF,Episode 3,""
5:34am,Road Scholars,#7,""
6:00am,Mona the Vampire,Cry of the Swamp Thing / Haunted House of the Washburns,""
6:30am,Seven Little Monsters,Losing Sam,""
7:00am,Sailor Moon,Fractious Friends,""
7:30am,Hamtaro,Watching Over Cute Penelope,""
8:00am,Rugrats,The Magic Baby / Dil We Meet Again,""
8:30am,Uh Oh!,Episode 231,""
9:00am,Little Bear,Episode 39,""
9:30am,Care Bears,Episode 51,""
10:00am,Country Mouse and City Mouse Adventures,Posh Mice,""
10:30am,Rupert,Rupert and The Queen Bess,""
11:00am,George Shrinks,Journey to the Centre of the Garden,""
11:30am,Stickin' Around,Tree's Company / Dear Diary,""
12:00pm,Sailor Moon,Jealousy's Just Reward,""
12:30pm,Hamtaro,Watching Over Cute Penelope,""
1:00pm,Seven Little Monsters,Good Morning,""
1:30pm,Jacques Costeau's Ocean Tales,Harvesters of the Sea,""
2:00pm,Mona the Vampire,Cry of the Swamp Thing / Haunted House of the Washburns,""
2:30pm,Sailor Moon,Fractious Friends,""
3:00pm,Medabots,Something About Miss Mimosa,""
3:30pm,Monster Rancher,The Moochi Cannon,""
4:00pm,Pokémon Master Quest,Will the Real Oak Please Stand Up?,""
4:30pm,Dexter's Laboratory,Star Check Unconventional / Dexter Is Dirty / Ice Cream Scream,""
5:00pm,Yu-Gi-Oh!: Rulers of the Duel,"The ESP Duelist, Part 2",""
5:30pm,Beyblade,Hot Battle In Cold Town,""
6:00pm,SpongeBob SquarePants,Pink Loser / Bubble Buddy,""
6:30pm,Justice League,Night of Shadows (Part II),""
7:00pm,Samurai Jack,Jack vs. the Five Hunters,""
7:30pm,Yu-Gi-Oh!: Rulers of the Duel,"The ESP Duelist, Part 1",""
8:00pm,Dragon Ball Z,End of Earth,""
8:30pm,ReBoot,The Crimson Binome,""
9:00pm,Goosebumps,"The Haunted Mask, Part 1",""
9:30pm,Radio Active,Operation Fraudcast,""
10:00pm,Breaker High,The Sun Also Rises,""
10:30pm,Big Wolf On Campus,Pilot,""
11:00pm,The New Addams Family,"My Son, The Chimp",""
11:30pm,2point4children,Thank Your Lucky Stars,""
