Time,Show,Episode,Image
12:00am,Dragon Ball Z,Goku's Special Technique,""
12:30am,He-Man and the Masters of the Universe,The Island,""
1:00am,Superfriends,Prisoners of Sleep/An Unexpected Treasure/The Malusian Blob,""
1:28am,Thunderbirds,"Attack of the Alligators, Part 2",""
2:00am,Justice League,"A Knight of Shadows, Part 2",""
2:30am,Samurai Jack,Jack & The Lava Monster,""
3:00am,X-Men: Evolution,Shadow Dance,""
3:30am,Jackie Chan Adventures,Curse of El Chupacabra,""
4:00am,Pinky and the Brain,All You Need / Pinky Plan,""
4:30am,Animaniacs,Deduces Wild / Rest in Pieces / U.N. Me,""
5:00am,Superfriends,Prisoners of Sleep/An Unexpected Treasure/The Malusian Blob,""
5:30am,Digimon Frontier,It Can't Be! Lucemon Reappears,""
6:00am,Uh Oh!,Episode 209,""
6:30am,Seven Little Monsters,The Plooky,""
7:00am,Monster By Mistake,Gorgool's Pet,""
7:30am,Hamtaro,Ham-Hams Get Seasick,""
8:00am,Rugrats,Two Puppies / Sunbeams,""
8:30am,Detention,Capital Punishment,""
9:00am,Hey Arnold!,Arnold's Hat / Stoop Kid,""
9:30am,"The Adventures of Jimmy Neutron, Boy Genius",Granny Baby / Time Is Money,""
10:00am,SpongeBob SquarePants,Snowball Effect,""
10:30am,The Fairly OddParents,Big Problem / Power Mad,""
11:00am,Dexter's Laboratory,Copping an Aptitude/A Failed Lab Experiment/The Grand-Daddy of All Inventions,""
11:30am,The New Woody Woodpecker Show,Episode 47,""
12:00pm,Yvon of the Yukon,Mad Dog Ducharme,""
12:30pm,Girlstuff/Boystuff,Cram Session / Listen to the Music,""
1:00pm,D'Myna Leagues,Tree Grows In,""
1:30pm,Uh Oh!,Episode 221,""
2:00pm,System Crash,Luck & Superstition,""
2:30pm,I Love Mummy,Oh My Goth,""
3:00pm,Radio Active,Operation Fraudcast,""
3:30pm,Breaker High,Radio Daze,""
4:00pm,Yvon of the Yukon,Mad Dog Ducharme,""
4:30pm,Girlstuff/Boystuff,Cram Session / Listen to the Music,""
5:00pm,Stuart Little,"Life, Liberty & Purusit",""
5:30pm,"Is This Goodbye, Charlie Brown? (1983)",""
6:00pm,Dragonheart: A New Beginning (2000),""
6:30pm
7:00pm
7:30pm
8:00pm,Road Scholars,France,""
8:30pm,Girlz TV,Episode 19,""
9:00pm,YTV's Hit List,Episode 50,""
9:30pm
10:00pm,I Love Mummy,Oh My Goth,""
10:30pm,Timeblazers,A Feast Fit For A King,""
11:00pm,Radio Active,Operation Fraudcast,""
11:30pm,Breaker High,Radio Daze,""
