Time,Show,Episode,Image
12:00am,Pinky & The Brain,Brain of the Future,""
12:30am,Animaniacs,Episode 20,""
1:00am,Josie & The Pussycats,The Four Eyed Dragon,""
1:30am,Superfriends,The Seeds Of Doom,""
2:00am,Microsoft's .NET Show - Episode 45,""
2:30am
3:00am,What I LIke About You,The Party,""
3:30am,Big Wolf On Campus,What's Vlud Got to Do With It?,""
4:00am,Girlstuff/Boystuff,The In Crowd / Gorilla My Dreams,""
4:30am,Sailor Moon,Secret of Luna,""
5:00am,Pokémon: Johto League Champions,Unbearable,""
5:30am,He-Man & The Masters of the Universe,Dragon's Brood,""
6:00am,Mona The Vampire,Spirit of the Woods / The Bogeyman Cometh,""
6:30am,Monster By Mistake,Jungeland,""
7:00am,Reboot,Nullzillas,""
7:30am,Beyblade,Deja Vu All Over Again,""
8:00am,Beast Machines,"Sparkwar, Part 1",""
8:30am,Transformers Armada,Tactician,""
9:00am,Jackie Chan Adventures,Rabbit Run,""
9:30am,The Mummy,Cloud People,""
10:00am,He-Man & The Masters of the Universe,Underworld,""
10:30am,X-Men: Evolution,"The Cauldron, Part 1",""
11:00am,Justice League,"Metamorphosis, Part 1",""
11:30am,Samurai Jack,Jack Is Naked,""
12:00pm,Galidor: Defenders of the Outer Dimension,The Road To Kek,""
12:30pm,Jacques Cousteau's Ocean Tales,Sanctuary Of Grey Whales,""
1:00pm,Video & Arcade Top Ten,Episode 26,""
1:30pm,Uh Oh!,Episode 223,""
2:00pm,Medabots,Love At First Bite,""
2:30pm,Digimon Frontier,Sockit Takuya,""
3:00pm,Power Stone,The Great Thirst,""
3:30pm,Zoids: New Century,Commence Battle: Attack Liger Zero,""
4:00pm,The Amazing Zorro (2002),""
4:30pm
5:00pm
5:30pm,Moville Mysteries,Night and Day of the Hunter,""
6:00pm,Follow That Mo,""
6:32pm,Freaky Stories,Designer Tales,""
7:02pm,Goosebumps,Werewolf Skin: Part 1,""
7:31pm,The New Addams Family,The Winning of Morticia,""
8:00pm,Mystery Hunters,Nasca Lines / Trophy Heads,""
8:30pm,Vampire High,Breaking Up,""
9:00pm,Buffy The Vampire Slayer,Chosen,""
9:30pm
9:58pm,Fear,La Guierre Plantation,""
10:30pm
10:55pm,Freaky Stories,Rug R Us,""
11:00pm,Vampire High,The Huntress,""
11:30pm,Big Wolf On Campus,Something About Lori,""
