Time,Show,Episode
12:07am,Are You Being Served?,Big Brother
12:40am,Keeping Up Appearances,Episode 40
1:12am,My Family,Shrink Rap
1:57am,The New Addams Family,Addams Family In Court
2:32am,Radio Active,Dead Comic's Society
3:03am,System Crash,Survival Of The Kid-est
3:34am,Uh Oh!,Episode 196
4:00am,Dragon Ball Z,The Cell Games
4:30am,Sailor Moon,Ski Bunny Blues
5:00am,Pokémon: Johto League Champions,From Ghost To Ghost
5:30am,Yu-Gi-Oh!,"Best Of Friends, Best Of Duelists, Part 2"
6:00am,Uh Oh!,Episode 197
6:30am,Stickin' Around,"Have a Cow, Man / Ice Cream, You Scream"
7:00am,George Shrinks,Speed Shrinks
7:30am,Monster By Mistake,Fossel Remains
8:00am,Mona the Vampire,Spitting Image / Fourth Dementia Funhouse
8:30am,Seven Little Monsters,April Fools
9:00am,Rupert,Rupert and The Lamp
9:30am,Care Bears,Fountain Of Youth / Two Thieves
10:00am,Country Mouse & The City Mouse Adventures,Trinidad Mousequerade
10:30am,Watership Down,The Homecoming
11:00am,Rugrats,Let There Be Light / The Bank Trick
11:30am,George Shrinks,Speed Shrinks
12:00pm,Spongebob Squarepants,Chocolate With Nuts / Superfriends
12:30pm,Hamtaro,Laura and the Seven Hamsters
1:00pm,Seven Little Monsters,April Fools
1:30pm,Jacques Cousteau's Ocean Tales,In Search of Atlantis
2:00pm,Mona the Vampire,Ghouls Rule! / The Transylvanian Twist
2:30pm,Sailor Moon,Ice Princess
3:00pm,Xcalibur,The Return
3:30pm,Beast Machines,"End Game, Part 1: Downward"
4:00pm,The Powerpuff Girls,Something's a Ms. / Slumbering With the Enemy
4:30pm,Transformers Armada,Link Up
5:00pm,Yu-Gi-Oh!,"Match of the Millennium, Part 1"
5:30pm,Beyblade,When in Rome...
6:00pm,SpongeBob SquarePants,Chocolate With Nuts / Superfriends
6:30pm,"The Adventures of Jimmy Neutron, Boy Genius",Normal Boy / Birth of a Salesman
7:00pm,Girlstuff/Boystuff,The Lake / Klingon Someone Else
7:30pm,Yvon of the Yukon,The Y Files
8:00pm,Dragon Ball Z,What is the Tournament?
8:30pm,ReBoot,Web World War
9:00pm,Goosebumps,Awesome Ants
9:30pm,Radio Active,Rogercus
10:00pm,Breaker High,Squall's Well That Ends
10:30pm,Big Wolf On Campus,Pilot
11:00pm,The New Addams Family,"My Son, The Chimp"
11:30pm,My Family,Desperately Squeaking Susan
