Time,Show,Episode,Image
12:00am,Dead Last,Teen Spirit,""
12:30am
12:58am,He-Man and the Masters of the Universe,Night of the Shadowbeasts,""
1:30am,Thunderbirds,"The Man From M.I.5, Part 1",""
2:00am,Justice League,"Savage Time, Part 1",""
2:30am,Samurai Jack,Jack's Shoes,""
3:00am,X-Men: Evolution,Growing Pains,""
3:30am,Jackie Chan Adventures,Ox-Head Incident,""
4:00am,Pinky and the Brain,Ambulatory Able / Mouse of La Mancha,""
4:30am,Animaniacs,Scare Happy Slappy / Witch One / MacBeth,""
5:00am,Superfriends,Mxyzptlk's Flick / Sink Hole / Alien Mummy,""
5:30am,Digimon Frontier,The Dark Heart of Friendship,""
6:00am,Mona the Vampire,Fortune Cookie / Pixies,""
6:30am,Seven Little Monsters,My Fair One,""
7:00am,Monster By Mistake,Soap Box Derby,""
7:30am,Hamtaro,Blossom of Friendship,""
8:00am,Rugrats,The Bravliest Baby / Gimme an 'A',""
8:30am,The Wild Thornberrys,The Wild Snob-Berry,""
9:00am,Rugrats,Fountain of Youth / Kimi Takes the Cake,""
9:30am,The Wild Thornberrys,Fool's Gold,""
10:00am,SpongeBob SquarePants,Procrastination / I'm With Stupid,""
10:30am,The Fairly OddParents,Mighty Mom and Dyno Dad / Knighty Knight,""
11:00am,Dexter's Laboratory,Glove at First Sight / A Mom & Dad Cartoon / Smells Like Victory,""
11:30am,The New Woody Woodpecker Show,"Eenie, Meany, Out You Go! / Stage Fright / Gone Fishin'",""
12:00pm,Yvon of the Yukon,An Affair to Dismember,""
12:30pm,Girlstuff/Boystuff,Cram Session / Listen to the Music,""
1:00pm,D'Myna Leagues,Psych Out,""
1:30pm,Uh Oh!,Episode 228,""
2:00pm,System Crash,"Love, Exciting & New",""
2:30pm,I Love Mummy,Pyramid Power,""
3:00pm,Radio Active,Paramedic Paramour,""
3:30pm,Student Bodies,Career Day,""
4:00pm,The Rugrats Movie (1998),""
4:30pm
5:00pm
5:30pm
6:00pm,What I Like About You,The Game,""
6:30pm,The Brothers Garcia,School Daze,""
7:00pm,Girlstuff/Boystuff,Cram Session / Listen to the Music,""
7:30pm,Saddle Club,Tenderfoot,""
8:00pm,YTV's Hit List,Episode 40,""
8:30pm
9:00pm
9:30pm,Girlz TV,Episode 8,""
10:00pm,Student Bodies,Career Day,""
10:30pm,Radio Active,Paramedic Paramour,""
11:00pm,I Love Mummy,Pyramid Power,""
11:30pm,System Crash,"Love, Exciting & New",""
