Time,Show,Episode,Image
12:07am,Are You Being Served,The Old Order Changes,""
12:40am,Keeping Up Appearances,Episode 21,""
1:20am,2point4children,The Deep,""
1:58am,The New Addams Family,Feud in the Addams Family,""
2:30am,Radio Active,The Ticket,""
3:00am,Big Wolf On Campus,Invisible Merton,""
3:32am,Medabots,A Date With Destiny,""
4:00am,Dragon Ball Z,Frieza's Counterattack,""
4:30am,Sailor Moon,Gramps in a Pickle,""
5:00am,Pokémon: Johto League Champions,Trouble With Snubull,""
5:30am,Yu-Gi-Oh!,Everything Relative,""
6:00am,Mona the Vampire,The Ninja's Curse / Hal T. Neander,""
6:30am,Seven Little Monsters,Good Morning,""
7:00am,Sailor Moon,Trouble Comes Thundering Down,""
7:30am,Hamtaro,Hamtaro,""
8:00am,Rugrats,No Place Like Home,""
8:30am,Uh Oh!,Episode 184,""
9:00am,Little Bear,The Greatest Show in the World/Lucky Little Bear/Little Bear's Tall Tale,""
9:30am,Care Bears,Grump The Clumsy / Carrot,""
10:00am,Country Mouse & The City Mouse Adventures,North Pole Mice,""
10:30am,Rupert,Rupert & The Pirates,""
11:00am,George Shrinks,Ants in the Pantry,""
11:30am,Stickin' Around,Lights Out / Do The Russell,""
12:00pm,Sailor Moon,Hello Sailor Minimoon,""
12:30pm,Hamtaro,Hamtaro,""
1:00pm,Seven Little Monsters,Spooky!,""
1:30pm,Jacques Cousteau's Ocean Tales,Spirit of the Crocodile,""
2:00pm,Mona the Vampire,The Ninja's Curse / Hal T. Neander,""
2:30pm,Sailor Moon,Trouble Comes Thundering Down,""
3:00pm,Medabots,Altered States,""
3:30pm,Monster Rancher,Good-Bye Baku,""
4:00pm,Pokemon: The Johto Journeys,Hour of the Houndour,""
4:30pm,Dexter's Laboratory,Quiet Riot/Accent You Hate/Catch of the Day,""
5:00pm,The Fairly OddParents,Father Time! / Apartnership!,""
5:30pm,SpongeBob SquarePants,"Pizza Delivery / Pineapple, Sweet Pineapple",""
6:00pm,The Nick Cannon Show,Nick Takes Over A Hospital,""
6:30pm,What I Like About You,Tyler v. World,""
7:00pm,Viva S Club,Survival,""
7:30pm,YTV's Hit List,Episode 36,""
8:00pm
8:30pm
9:00pm,Mystery Hunters,Ogopogo / Mummy,""
9:30pm,Goosebumps,Say Cheese and Die,""
10:00pm,2030 CE,The Ghost,""
10:30pm,Daring and Grace: Teen Detectives,Alien Abduction (Part 2),""
11:00pm,Vampire High,The Summoning,""
11:30pm,Big Wolf on Campus,Dances Without Wolves,""
