Time,Show,Episode,Youtube Video ID
12:00am,6teen,In a Retail Wonderland,
12:30am,Idol Time at the Mall,,
1:00am,SpongeBob SquarePants,SpongeBob Meets the Strangler / Pranks a Lot,
1:30am,The Legend of Boo-Kini Bottom,,
2:00am,The Nut Job (2014),,
2:30am,,,
3:00am,,,
3:30am,,,
4:00am,6teen,In a Retail Wonderland,
4:30am,Idol Time at the Mall,,
5:00am,SpongeBob SquarePants,Potato Puff / There Will Be Grease!,
5:30am,Mind the Gap / Dirty Bubble Returns,,
6:00am,Sidekick,Slime Spree / The Short List,
6:30am,Numb Chucks,Wind Beneath My Wig / Breaking Badge,
7:00am,Scaredy Squirrel,Who's Your Paddy / Snerd Envy,
7:30am,SpongeBob SquarePants,Whirlybrains / Mermaid Pants,
8:00am,"No Pictures Please, Stuck on the Roof",,
8:30am,The Loud House,A Dark and Story Night / Sand Hassles,
9:00am,Go Away Unicorn!,"Blast Off, Unicorn! / Stay Out, Unicorn!",
9:30am,Scaredy Squirrel,Paddle Dogs / Looking for Richard,
10:00am,Sidekick,Slime Spree / The Short List,
10:30am,Nerds and Monsters,Oh Brother / The Comic or the Girl,
11:00am,Numb Chucks,Wind Beneath My Wig / Breaking Badge,
11:30am,Cloudy with a Chance of Meatballs,"Monkey Me, Monkey You / Best Invention Ever",
12:00pm,SpongeBob SquarePants,Drive Happy / Old Man Patrick,
12:30pm,The Loud House,A Dark and Story Night / Sand Hassles,
1:00pm,The Nut Job (2014),,
1:30pm,,,
2:00pm,,,
2:30pm,,,
3:00pm,The Loud House,Power Play with the Casagrandes / Room for Improvement with the Casagrandes,
3:30pm,SpongeBob SquarePants,Whirly Brains / Mermaid Pants,
4:00pm,The Big Bad Bubble Bass / Sea Man Eating Haters Club,,
4:30pm,The Loud House,Silence Of The Luans / Undercover Mom,
5:00pm,A Star Is Scorned / Senor Moment,,
5:30pm,SpongeBob SquarePants,Cuddle E. Hugs / Pat the Horse,
6:00pm,Man Ray Returns / Larry The Floor Manager,,
6:30pm,The Casagrandes,Squawk in the Name of Love / Date With Destiny,
7:00pm,Stuart Little 2 (2002),,
7:30pm,,,
8:00pm,,,
8:30pm,,,
9:00pm,SpongeBob SquarePants,Spin the Bottle / There's a Sponge in My Soup,
9:30pm,Danger Force,Mika in the Middle,
10:00pm,Driving Me Crazy,The Walking Tread,
10:30pm,N is for Neutral?,,
11:00pm,Degrassi: The Next Generation,Father Figure (Part 2),
11:30pm,U Got the Look,,
