Time,Show,Episode,Youtube Video ID
12:00am,Are You Being Served?,Strong Stuff This Insurance,
12:30am,Keeping Up Appearances,Let There Be Light,
1:00am,Breaker High,Don't Go Breakin' My Art,
1:30am,,,
2:00am,,,
2:30am,,,
3:00am,,,
3:30am,,,
4:00am,,,
4:30am,,,
5:00am,,,
5:30am,,,
6:00am,Dog City,Is It Arf?,
6:30am,King Arthur and the Knights of Justice,,
7:00am,Sky Dancers,,
7:30am,Pocket Dragon Adventures,,
8:00am,Pokémon,,
8:30am,Mad Jack The Pirate,,
9:00am,The Flintstones,The Rock Quarry Story,
9:30am,The Jetsons,,
10:00am,Tiny Toon Adventures,,
10:30am,Oggy and the Cockroaches,,
11:00am,Dexter's Laboratory,,
11:30am,Garfield and Friends,Polecat Flats / U.S. Acres: Hogcules / Brain Boy,
12:00pm,Homer's Workshop,Terrarium,
12:30pm,Jep!,,
1:00pm,Wheel of Fortune 2000,,
1:30pm,Boy Meets World,Notorious,
2:00pm,Wishbone,Cyranose,
2:30pm,What-a-Mess,,
3:00pm,ReBoot,,
3:30pm,Stickin' Around,,
4:00pm,Animaniacs,,
4:30pm,Oggy and the Cockroaches,,
5:00pm,All Dogs Go To Heaven: The Series,,
5:30pm,Percy's Park,,
6:00pm,Charlie Brown and Snoopy Show,Lucy Loves Schroeder,
6:30pm,Lassie,Responsibiliy,
7:00pm,My Hometown,(Lisa cares for Ms. Kaplan and Mr. Deschenes),
7:30pm,The Adventures of Shirley Holmes,The Case Of The Galloping Ghost,
8:00pm,Smart Guy,Achy Breaky Heart,
8:30pm,Rough Guide,Puerto Rico,
9:00pm,,,
9:30pm,Small Talk,,
10:00pm,Jake and the Kid,The Smoking Gun,
10:30pm,,,
11:00pm,Flipper,Sharks!,
11:30pm,,,
