Time,Show,Episode
12:00am,Are You Being Served?,The Agent
12:30am,Keeping Up Appearances,Skis
1:00am,Breaker High,To Kill a MockingNerd
1:30am,,
2:00am,,
2:30am,,
3:00am,,
3:30am,,
4:00am,,
4:30am,,
5:00am,,
5:30am,,
6:00am,Maya The Bee,A Plain Adventure
6:30am,Kitty Cats,The Band / Ricky's Mouse
7:00am,Dragon Ball,
7:30am,The Wacky World of Tex Avery,
8:00am,Mummies Alive!,
8:30am,Spider-Man,
9:00am,Rugrats,Passover
9:30am,Hey Arnold!,Arnold's Hat / The Stoop Kid
10:00am,The Angry Beavers,A Dam Too Far / Long in the Teeth
10:30am,Aaahh!!! Real Monsters,Eau de Krumm / O'Lucky Monster
11:00am,ReBoot,Number 7
11:30am,Beasties,"Coming of the Fuzors, Part 1"
12:00pm,Ninja Turtles: The Next Mutation,
12:30pm,X-Men,
1:00pm,Uh Oh!,
1:30pm,YTV News,
2:00pm,The Hit List,
2:30pm,,
3:00pm,NBA Dunk Street,
3:30pm,Alvin and the Chipmunks,The Easter Chipmunk
4:00pm,Woody Woodpecker,
4:30pm,The Adventures of Rocky and Bullwinkle and Friends,
5:00pm,Rocko's Modern Life,Born to Spawn / Uniform Behavior
5:30pm,Sweet Valley High,West Coast Story: Part 1
6:00pm,The Adventures of Shirley Holmes,The Case of the Broken Oath
6:30pm,ReBoot,
7:00pm,Buffy The Vampire Slayer,Reptile Boy
7:30pm,,
8:00pm,Ultimate Goosebumps,One Day at Horrorland (Part 2)
8:30pm,Freaky Stories,Boo!
9:00pm,Goosebumps,Vampire Breath
9:30pm,Are You Afraid of the Dark?,The Tale of Prisoners Past
10:00pm,Breaker High,Don't Get Curried Away
10:30pm,The Hit List,
11:00pm,,
11:30pm,The Anti-Gravity Room,
