Time,Show,Episode,Youtube Video ID
12:00am,Are You Being Served?,Fire Practice,
12:30am,Keeping Up Appearances,(Hyacinth fears her family will tarnish her image),
1:00am,Breaker High,New Kids on the Deck,
1:30am,,,
2:00am,,,
2:30am,,,
3:00am,,,
3:30am,,,
4:00am,,,
4:30am,,,
5:00am,,,
5:30am,,,
6:00am,Maya The Bee,(Maya wishes to know if humans are bad or good),
6:30am,Kitty Cats,Sort of Sick / A Little Circus,
7:00am,The Adventures of Paddington Bear,,
7:30am,Insektors,,
8:00am,Peter Pan & The Pirates,,
8:30am,Alvin and The Chipmunks,,
9:00am,Woody Woodpecker and Friends,,
9:30am,The Charlie Brown and Snoopy Show,Snoopy's Robot,
10:00am,All Dogs Go To Heaven: The Series,,
10:30am,The Pink Panther,,
11:00am,The Adventures of Rocky and Bullwinkle and Friends,,
11:30am,Sailor Moon,Cherry Blossom Time,
12:00pm,Mummies Alive!,,
12:30pm,The Angry Beavers,Beach Beavers A-Go-Go / Deranged Ranger,
1:00pm,Sweet Valley High,A Kiss Is Just a Kiss,
1:30pm,Video & Arcade Top 10,,
2:00pm,The Sandpiper (1965),,
2:30pm,,,
3:00pm,,,
3:30pm,,,
4:00pm,,,
4:30pm,Tiny Toon Adventures,,
5:00pm,Stickin' Around,,
5:30pm,The Charlie Brown and Snoopy Show,Peppermint Patty's School Days,
6:00pm,Percy the Park Keeper,,
6:30pm,My Hometown,Under My Skin,
7:00pm,Lassie,Sweet Science,
7:30pm,Rugrats,Crime and Punishment / Baby Maybe,
8:00pm,Flipper,With Brothers Like This,
8:30pm,,,
9:00pm,Small Talk,,
9:30pm,Jake and The Kid,Rituals,
10:00pm,,,
10:30pm,Super Dave's All Stars,,
11:00pm,NBA Dunk Street,,
11:30pm,They Must Be Mad!,(Best of),
