Time,Show,Episode,Youtube Video ID
12:00am,Are You Being Served?,Closed Circuit,
12:30am,Keeping Up Appearance,Singing for Emmet,
1:00am,Breaker High,Chateau L'Feet J'mae,
1:30am,,,
2:00am,,,
2:30am,,,
3:00am,,,
3:30am,,,
4:00am,,,
4:30am,,,
5:00am,,,
5:30am,,,
6:00am,Maya The Bee,(Maya is the only one who trusts Tansy the mole-cricket),
6:30am,Kitty Cats,(Flap heads south; Charlie pretends to move),
7:00am,Dragon Ball,,
7:30am,The Wacky World of Tex Avery,,
8:00am,Mummies Alive!,,
8:30am,Spider-Man,,
9:00am,Rugrats,"The Baby Vanishes / Farewell, My Friend",
9:30am,Hey Arnold!,Hall Monitor / Harold's Bar Mitzvah,
10:00am,The Angry Beavers,Beach Beavers A-Go-Go / Deranged Ranger,
10:30am,Aaahh!!! Real Monsters,"Quest for the Holy Pail / Garbage in, Garbage Out",
11:00am,ReBoot,The Edge of Beyond,
11:30am,Beasties,Maximal No More,
12:00pm,Ninja Turtles: The Next Mutation,,
12:30pm,X-Men,,
1:00pm,Uh Oh!,,
1:30pm,YTV News,,
2:00pm,Hit List,,
2:30pm,,,
3:00pm,NBA Dunk Street,,
3:30pm,Alvin and The Chipmunks,,
4:00pm,Woody Woodpecker,,
4:30pm,The Adventures of Rocky and Bullwinkle and Friends,,
5:00pm,Rocko's Modern Life,Snowballs/Frog's Best Friend,
5:30pm,Sweet Valley High,Devon Breaklaw,
6:00pm,The Adventures of Shirley Holmes,The Case of the Bouncing Baby,
6:30pm,ReBoot,,
7:00pm,Buffy The Vampire Slayer,I Only Have Eyes for You,
7:30pm,,,
8:00pm,Goosebumps,The House of No Return,
8:30pm,Freaky Stories,Not the Waltons,
9:00pm,Goosebumps,Calling All Creeps,
9:30pm,Are You Afraid of the Dark?,The Tale of the Manaha,
10:00pm,Breaker High,The Caber Guy,
10:30pm,Hit List,,
11:00pm,,,
11:30pm,The Anti-Gravity Room,,
