Time,Show,Episode
12:00am,Are You Being Served?,Camping In
12:30am,Keeping Up Appearances,The Mayor's Fancy Dress Ball
1:00am,Breaker High,Two Seans Don't Make a Right
1:30am,,
2:00am,,
2:30am,,
3:00am,,
3:30am,,
4:00am,,
4:30am,,
5:00am,,
5:30am,,
6:00am,Maya the Bee,(Maya and Willi help a butterfly)
6:30am,Kitty Cats,(Tango has spots on her face; a shipwreck.)
7:00am,Sky Dancers,
7:30am,King Arthur & The Knights of Justice,
8:00am,Peter Pan & the Pirates,
8:30am,Alvin and the Chipmunks,
9:00am,Woody Woodpecker,
9:30am,"Life Is a Circus, Charlie Brown (1980)",
10:00am,All Dogs Go to Heaven: The Series,
10:30am,Pink Panther,
11:00am,Rocky & Bullwinkle,
11:30am,Sailor Moon,So You Want to be in Pictures
12:00pm,Mummies Alive!,
12:30pm,The Angry Beavers,A Dam Too Far / Long in the Teeth
1:00pm,Sweet Valley High,Down by Whitelaw: Part 1
1:30pm,Video & Arcade Top 10,
2:00pm,A Gift For Heidi (1958),
2:30pm,,
3:00pm,,
3:30pm,Enchanted Tales: Beauty and the Beast (1996),
4:00pm,,
4:30pm,Tiny Toon Adventures,
5:00pm,Stickin' Around,Beware the Lunchwad / Madam Know-It-All
5:30pm,"It's Magic, Charlie Brown (1981)",
6:00pm,The World of Peter Rabbit and Friends,The Tale of Mrs. Tiggy-Winkle and Jeremy Fisher.
6:30pm,My Hometown,Grandma's Chair
7:00pm,Lassie,Collie Confusion
7:30pm,Rugrats,Family Reunion / Grandpa's Date
8:00pm,Flipper,Treasure Hunt
8:30pm,,
9:00pm,Small Talk,
9:30pm,Jake and The Kid,We All Live In Crocus
10:00pm,,
10:30pm,Super Dave's All Stars,
11:00pm,Breaker High,
11:30pm,They Must Be Mad,
