Time,Show,Episode,Image
12:00am,Ghost in the Shell: Stand Alone Complex,Missing Hearts,""
12:30am,Samurai Jack,XXXIX: Jack and the Labyrinth,""
1:00am,Full Metal Alchemist,"The Other Brothers Elric, Part 1",""
1:30am,Gundam Seed,In the Name of Justice,""
2:00am,Naruto,The Scroll's Secret: No Peeking Allowed,""
2:30am,InuYasha,"Eternal Love, The Naginata of Kenkon",""
3:00am,Direct Buy (Paid Programming),""
3:30am,Dragon Ball GT,Hurry Goku!,""
4:00am,One Piece,King of the Busboys,""
4:30am,Yu-Gi-Oh!,The Creator Returns,""
5:00am,Pokémon Chronicles,Luvdisc is a Many Splendored Thing,""
5:30am,Beyblade,"Boris, the Blade Stops Here",""
6:00am,Monster by Mistake,Strawberry Jam,""
6:30am,Mona the Vampire,Small Town / Devious,""
7:00am,Captain Flamingo,"I Scream, You Scram! / Ball Of Confusion",""
7:30am,Battle B'Daman,"The Good, The Bad and The B-Daplayer",""
8:00am,Yu-Gi-Oh!,Village of Vengeance (Part 4),""
8:30am,Martin Mystery,Return Of The Imaginary Friend,""
9:00am,Teen Titans,Lightspeed,""
9:30am,Xiaolin Showdown,"Time After Time, Part 1",""
10:00am,Danny Phantom,Flirting With Disaster,""
10:30am,Monster Warriors,The Giant Lobster Invasion,""
11:00am,Justice League Unlimited,We Are Legion,""
11:30am,Avatar: The Last Airbender,The Northen Air Temple,""
12:00pm,Pokémon: Advanced Battle,Island Time,""
12:30pm,Martin Mystery,"It's Alive, Part 1",""
1:00pm,Beyblade,Battle in the Sky,""
1:30pm,Transformers Cybertron,Scourge,""
2:00pm,Battle B-Daman,"The Good, The Bad and The B-Daplayer",""
2:30pm,D.I.C.E.,The Vanishing Planet,""
3:00pm,Captain Flamingo,Cheese The Day / Beach Blanket Flamingo,""
3:30pm,The Amazing Adrenalini Brothers,Hunchback Of Heartbreak / Chute of Death,""
4:00pm,Rugrats Go Wild (2003),""
4:30pm
5:00pm
5:30pm
6:00pm,Prank Patrol,Haunted House,""
6:30pm,Zixx: Level Two,The Rod of Lethor,""
7:00pm,Ghost Trackers,The Ghost Of Rouge Valley Farm,""
7:30pm,Dark Oracle,Babysitting,""
8:00pm,Smallville,Blank,""
8:30pm
9:00pm,Mr. Mom (1983),""
9:30pm
10:00pm
10:30pm
11:00pm,Bob and Margaret,Shopping,""
11:30pm,A Night In,""
