Time,Show,Episode,Image
12:00am,Parenthood (1989),""
12:30am
1:00am
1:30am
2:00am
2:30am,Bob and Margaret,An Ordinary Dentist,""
3:00am,Paid Programming,Lifetime Of Romance,""
3:30am,Avatar,The Blue Spirit,""
4:00am,Xiaolin Showdown,Something Jermaine,""
4:30am,Teen Titans,Deep Six,""
5:00am,Martin Mystery,"Day Of The Shadows, Part 1",""
5:30am,Danny Phantom,Bitter Reunions,""
6:00am,Monster By Mistake,Monkey In The Middle,""
6:30am,Mona the Vampire,Attack Of The Living Scarecrow,""
7:00am,Winx Club,The Wrong Righters,""
7:30am,Mew Mew Power,Daughter Of The Year,""
8:00am,"The Adventures of Jimmy Neutron, Boy Genius",Who's Your Mommy / Clash of the Cousins,""
8:30am,My Life as a Teenage Robot,Raggedy Android / Class Action,""
9:00am,The Fairly OddParents,Hard Copy / Parenthoods,""
9:30am,All Grown Up,Separate But Equal,""
10:00am,SpongeBob SquarePants,Sandy's Rocket / Squeaky Boots,""
10:30am,Catscratch,Bringing Down The House / To The Moon,""
11:00am,Jane and the Dragon,A Dragon's Tail,""
11:30am,Being Ian,Crime-Corder,""
12:00pm,Jimmy Neutron: Boy Genius (2001),""
12:30pm
1:00pm
1:30pm
2:00pm,The Karate Kid Part II (1986),""
2:30pm
3:00pm
3:30pm
4:00pm,Addams Family Values (1993),""
4:30pm
5:00pm
5:30pm
6:00pm,Looney Tunes: Back in Action (2003),""
6:30pm
7:00pm
7:30pm
8:00pm,Hollywood's Ten Best,Hollywood's 10 Best Animated Movies,""
8:30pm,Mystery Hunters,Shag Harbour / Ilkley Moor,""
9:00pm,Ghost Trackers,The Ghost Of Elston Farmhouse,""
9:30pm,Spy Academy,Mission Find And Unwind,""
10:00pm,Prank Patrol,The Art Auction,""
10:30pm,15/Love,About A Girl,""
11:00pm,My Family,Cheeky Monkey,""
11:30pm,Bob and Margaret,Driving Bob,""
