Time,Show,Episode
12:00am,Malcolm in the Middle,Clip Show
12:30am,The Fresh Prince of Bel-Air,"There's The Rub, Part I"
1:00am,Smallville,Nicodemus
1:30am,,
2:00am,Sabrina the Teenage Witch,Sabrina And The Pirates
2:30am,The Fresh Prince of Bel-Air,A Funny Thing Happened On The Way From The Forum
3:00am,Paid Programming,
3:30am,,
4:00am,Yu-Gi-Oh!,Sinister Secrets (Part II)
4:30am,Yu-Gi-Oh! GX,Nature Of The Draw
5:00am,Pokemon: Master Quest,You Said A Mouthful
5:30am,Battle B-Daman,The Rapid And The Powerful
6:00am,Brady's Beasts,How To Paint A Pigment/How To Peg A Pooka
6:30am,Jacob Two-Two,Jacob Two-Two & The Ghost
7:00am,Being Ian,Kelley's Seven
7:30am,Martin Mystery,The Amazon Vapor
8:00am,The Fairly OddParents,Mooving Day / Big Wanda
8:30am,Winx Club,The Search For The Flame
9:00am,Monster by Mistake,Moving Day
9:25am,Mona the Vampire,Cyborg/Kitten
9:50am,The Berenstain Bears,Pap's Pizza/Female Fullback
10:15am,George Shrinks,All Along The Clocktower
10:41am,Jane and the Dragon,Dragon's Egg
11:05am,Pippi Longstocking,Pippi Visits Aunt Matilda
11:30am,LazyTown,Cry Dinosaur
12:00pm,Being Ian,Links For Love
12:30pm,Mischief City,Robotoe/Frankenfurter
1:00pm,Inspector Gadget,The Ruby
1:25pm,Mischief City,The Winchell Factor/Quest For Cube
1:45pm,Stickin' Around,Christmas Of Doom
2:10pm,The Amazing Adrenalini Brothers,Fangs Of Horror / Pirates Of Greed / Pyramids Of Peril
2:30pm,Captain Flamingo,"Much Ado About A 'Do""/ Big Porcelain Flamingo"
3:00pm,Jacob Two-Two,Jacob Two-Two and The Mouldy Menace
3:30pm,Pokémon: Advanced Battle,Hail To The Chef
4:00pm,An All Dogs Christmas Carol (1998),
4:30pm,,
5:00pm,,
5:30pm,,
6:00pm,Rugrats,Rugrats Chanukah Special
6:30pm,As Told By Ginger,An Even Steven Holiday Special
7:00pm,Transformers Cybertron,Sand
7:30pm,One Piece,Switched Blades
8:00pm,Naruto,The Final Rounds: Rush To The Battle Arena!
8:30pm,Zatch Bell!,Doctor Riddles And The Majestic Twelve
9:00pm,Inuyasha,"Kagome, Miroku, And Sango: Desperate Situation!"
9:30pm,Eureka Seven,Memory Band
10:00pm,Fullmetal Alchemist,Holy Mother
10:30pm,Bleach,Kon's Great Plan
11:00pm,Monster Warriors,Pterodactyl Terror
11:30pm,Dark Oracle,It Happened At The Dance
