Time,Show,Episode,Youtube Video ID
12:00am,Ghost in the Shell: Stand Alone Complex,Stand Alone Complex,
12:30am,Samurai Jack,Jack And The Rave,
1:00am,Full Metal Alchemist,Mother,
1:30am,Gundam Seed,Kira,
2:00am,Naruto,Eat Or Be Eaten: Panic In The Forest,
2:30am,InuYasha,Miroku's Most Dangerous Confession,
3:00am,Paid Programming,Q-Ray Inonized Bracelet,
3:30am,Dragon Ball GT,Old Kai's Last Resort,
4:00am,One Piece,War At The Shore,
4:30am,Yu-Gi-Oh!,"Settling The Score, Part 2",
5:00am,Pokémon Chronicles,Showdown At The Oak Corral!,
5:30am,Beyblade: V-Force,Deceit From Above,
6:00am,Monster by Mistake,Lucky Break,
6:30am,Mona the Vampire,Time Shift / Time Out,
7:00am,Krypto the Superdog,Storybook Holiday,
7:30am,Battle B-Daman,Yamato And Terry's Excellent Adventure,
8:00am,Yu-Gi-Oh!,Makings Of A Magician,
8:30am,Beyblade,Day of the Dragoon,
9:00am,Teen Titans,"Aftershock, Part 1",
9:30am,"Aftershock, Part 2",,
10:00am,Danny Phantom,Pirate Radio,
10:30am,Monster Warriors,The Giant Spider Invasion,
11:00am,Justice League Unlimited,Dead Peckoning,
11:30am,Avatar: The Last Airbender,The Deserter,
12:00pm,Pokémon: Advanced Battle,Mean With Envy,
12:30pm,Shaman King,A New Order,
1:00pm,Beyblade G-Revolution,Day Of The Dragon,
1:30pm,Transformers: Cybertron,Escape,
2:00pm,Battle B-Daman,Yamato And Terry's Excellent Adventure,
2:30pm,D.I.C.E.,The Phantom Knight's Secret!,
3:00pm,Captain Flamingo,Sink Or Swim / Basement Of Yuck,
3:30pm,Martin Mystery,Mystery Of The Vanishing,
4:00pm,My Life as a Teenage Robot,Escape From Cluster Prime,
4:30pm,,,
5:00pm,Danny Phantom,The Reign Storm,
5:30pm,,,
6:00pm,Prank Patrol,The Mummy,
6:30pm,Zixx: Level Two,Trust No One,
7:00pm,Ghost Trackers,The Ghost Of Spadina House,
7:30pm,Dark Oracle,It Happened At The Dance,
8:00pm,Smallville,Unsafe,
8:30pm,,,
9:00pm,Inuyasha the Movie: The Castle Beyond the Looking Glass (2002),,
9:30pm,,,
10:00pm,,,
10:30pm,,,
11:00pm,Bob and Margaret,Outward Bound,
11:30pm,Life Saver,,
