Time,Show,Episode,Youtube Video ID
12:00am,The Fresh Prince of Bel-Air,Bundle Of Joy,
12:30am,Sabrina the Teenage Witch,She's Baaack!,
1:00am,What I Like About You,God Help The Mister,
1:30am,Smallville,Heat,
2:00am,,,
2:30am,Sabrina the Teenage Witch,She's Baaack!,
3:00am,Mystery Hunters,Turbo Jam,
3:30am,Freaky Stories,Bottle Of Wine,
4:00am,Being Ian,Truth In Advertising,
4:30am,Yu-Gi-Oh!,Child's Play,
5:00am,Pokémon Advanced Battle,"Who, What, When, Where, Wynaut",
5:30am,Beyblade,Catch A Shooting All Star,
6:00am,Monster By Mistake,Lucky Break,
6:30am,Seven Little Monsters,The Adventures Of Super Three,
7:00am,The Boy,Tango,
7:30am,Jacob Two-Two,Jacob Two-Two The Mystery Of The Malty Mcguffie,
8:00am,Mona the Vampire,Flu-Topia / Chain Letter,
8:30am,Mischief City,Mayor Of Mischief / Dizzland,
9:00am,Care Bears,Fountain Of Youth/Treat Heart Baba,
9:30am,Monster By Mistake,Natural Disaster,
10:00am,Rupert,Rupert And Algy's Misadventures,
10:30am,Seven Little Monsters,Please Mr.Postman,
11:00am,George Shrinks,Tankful Of Trouble,
11:30am,Flying Rhino Junior High,Underwaterworld,
12:00pm,Spongebob Squarepants,Hooky / Mermaidman & Barnacle Boy II,
12:30pm,Mischief City,Animal House,
1:00pm,The Care Bears Family,Grumpy's Little Friend / One Million Care Bears,
1:30pm,George Shrinks,Down The Drain,
2:00pm,Mischief City,Circus Monsters / Nervouse Rex,
2:30pm,The Boy,Jack Flash,
3:00pm,Jacob Two-Two,Jacob Two-Two & The Broadcast Bungle,
3:30pm,Battle B-Daman,Hurry Up And Wait,
4:00pm,Teen Titans,"Titans East, Part 1",
4:30pm,Martin Mystery,They Lurk Beneath,
5:00pm,The Fairly OddParents,Chin Up! / Dog's Day Afternoon,
5:30pm,SpongeBob SquarePants,Dunces and Dragons,
6:00pm,Being Ian,Is There An Ian In The House?,
6:30pm,Martin Mystery,Wrath Of The Venus Flytrap,
7:00pm,Drake & Josh,Paging Dr. Drake,
7:30pm,Prank Patrol,Spider,
8:00pm,SpongeBob SquarePants,Mermaid Man & Barnacle Boy VI / Enemy-In-Law,
8:30pm,Being Ian,Miss Tween-Age Burnaby,
9:00pm,15/Love,The Princess & The Clown,
9:30pm,Sausage Factory,Hang Ups,
10:00pm,Bob and Margaret,'Til Death Do Us...,
10:30pm,Nancy Drew,Double Suspicion,
11:00pm,Madison,On The Road,
11:30pm,Hollywood's Ten Best,Hollywood's 10 Best Chicks With Attitude,
