Time,Show,Episode,Image
12:00am,Case Closed,Deadly Game,""
12:30am,Ghost in the Shell: Stand Alone Complex,Escape From,""
1:00am,Full Metal Alchemist,The Ishbal Massacre,""
1:30am,Gundam Seed,Into the Dawn Skies,""
2:00am,Naruto,Special Report: Live From the Forest of Death,""
2:30am,InuYasha,Hosenki and the Last Shard,""
3:00am,Turbo Jam (Paid Programming),""
3:30am,Dragon Ball GT,The Two Starred Dragon...,""
4:00am,One Piece,The Better Swordsman,""
4:30am,Yu-Gi-Oh!,Paradise Found,""
5:00am,Pokémon Chronicles,Trouble in Big Town!,""
5:30am,Beyblade,Draciel of Approval,""
6:00am,Monster By Mistake,Tracy's Jacket,""
6:30am,Mona the Vampire,Cyborg Phantasm / Kitten of the Sea,""
7:00am,Captain Flamingo,Run Milo Run / Blizzard Of Ooze,""
7:30am,The Amazing Adrenalini Brothers,Wheels Of Destruction / Gondolas Of Jealousy,""
8:00am,Being Ian,Greatest Story Never Told,""
8:30am,Martin Mystery,The Vampire Returns,""
9:00am,Teen Titans,Go,""
9:30am,Xiaolin Showdown,Finding Omi,""
10:00am,Danny Phantom,Fanning The Flames,""
10:30am,Monster Warriors,Fall Of The Haunted House Of T-Rex,""
11:00am,The X's,Mock Tutors/Meddle Mouth,""
11:30am,Avatar: The Last Airbender,"The Siege Of The North, Part 2",""
12:00pm,Yu-Gi-Oh! GX,Get Yarrr Game On,""
12:30pm,Martin Mystery,Crypt Of The Djini,""
1:00pm,Beyblade,The Race Is On,""
1:30pm,Transformers Cybertron,Guardian,""
2:00pm,Being Ian,Little Camp Of Horrors,""
2:30pm,Jacob Two-Two,Jacob Two-Two & The Big Bagel Bungle,""
3:00pm,Captain Flamingo,Run Milo Run / Blizzard Of Ooze,""
3:30pm,The Amazing Adrenalini Brothers,Wheels Of Destruction / Gondolas Of Jealousy,""
4:00pm,"Aliens in the Wild, Wild West (1999)",""
4:30pm
5:00pm
5:30pm
6:00pm,Prank Patrol,Lake Monster,""
6:30pm,Zixx: Level Two,Welcome To The Fun House,""
7:00pm,Ghost Trackers,The Ghost Of Fort York,""
7:30pm,Dark Oracle,Redemption,""
8:00pm,Mystery Hunters,Ogopogo - Mummy,""
8:30pm,Werewolves - Dracula,""
9:00pm,Haunted Lighthouse / Mexican Ufo,""
9:30pm,Treasure Fort / Atlantis,""
10:00pm,Best Of Mystery Hunters,""
10:30pm,Nancy Drew,"Happy Birthday, Nancy",""
11:00pm,Bob and Margaret,An Ordinary Dentist,""
11:30pm,Committed,Married To The Mob Rat,""
