Time,Show,Episode,Image
12:00am,Invader Zim,Bolognius Maximus / Game Slave 2,""
12:30am,Justice League Unlimited,The Once And Future Thing Part 2: Time Warped,""
1:00am,Fullmetal Alchemist,Secret Of Ishbal,""
1:30am,Ghost in the Shell: Stand Alone Complex,Portraitz,""
2:00am,Inuyasha,"The Bond Between Them, Use The Sacred Jewel Shard!",""
2:30am,Naruto,He Flies!  He Jumps!  He Lurks!  Chief Toad Appear,""
3:00am,Paid Programming,""
3:30am
4:00am,Yu-Gi-Oh!,"Let The Games Begin, Part 2",""
4:30am,Yu-Gi-Oh! GX,For the Sake Of Syrus,""
5:00am,Pokémon Advanced,Get The Show on the Road,""
5:30am,Battle B-Daman,Hog Wild,""
6:00am,Mischief City,Pinball Blizzard/Flush-A-By-Baby,""
6:30am,The Amazing Adrenalini Brothers,"",""
7:00am,Captain Flamingo,Play On Words / Present Tense,""
7:30am,Xiaolin Showdown,Mala Mala Jong,""
8:00am,SpongeBob SquarePants,All That Glitters / Wishing You Well,""
8:30am,The Fairly OddParents,"Go Young, West Man / Birthday Wish",""
9:00am,Viva Piñata,The Great Gob Rush / Whirlm With A Dream,""
9:30am,Danny Phantom,What You Want,""
10:00am,Teen Titans,Nevermore,""
10:30am,Team Galaxy,Conference-Tation,""
11:00am,Avatar: The Last Airbender,The Avatar State,""
11:30am,Shuriken School,Super Ninja,""
12:04pm,Monster Warriors,Attack Of The Junk Monster,""
12:36pm,G.I. Joe Sigma 6,"Zeus,Part 1",""
1:03pm,Pokémon: Advanced Battle,On Cloud Arcanine,""
1:32pm,Battle B-Daman,Hog Wild,""
2:00pm,Transformers Cybertron,Detour,""
2:30pm,Yu-Gi-Oh! GX,I've Seen The Light,""
3:00pm,Martin Mystery,Nightmare Of The Coven,""
3:30pm,Ruby Gloom,Poe-Ranoia,""
4:00pm,An All Dogs Christmas Carol (1998),""
4:30pm
5:00pm
5:30pm
6:00pm,Prank Patrol,Ghost Hunters,""
6:30pm,Ghost Trackers,Bertie Hall,""
7:00pm,Smallville,"",""
7:30pm
8:00pm,Babes in Toyland (1961),""
8:30pm
9:00pm
9:30pm
10:00pm,Weird Years,Silence Of The Goats,""
10:30pm,Bob and Margaret,The Wedding,""
11:00pm,Mystery Hunters,Face Scratchers / Cyclops,""
11:30pm,Ghost Trackers,Bertie Hall,""
