Time,Show,Episode
12:04am,Dunston Checks In (1996),
12:30am,,
1:00am,,
1:30am,,
2:00am,,
2:30am,Bob and Margaret,Fish At The Bat
3:04am,Mystery Hunters,Irish Castle Ghost/Jesse James
3:34am,Spy Academy,Mission De-Icy Situation
4:00am,Prank Patrol,Bigfoot
4:30am,15/Love,Mixed Up Doubles
5:00am,Mystery Hunters,King Tut Curse - King Tut Murder
5:30am,Timeblazers,Down On The Farm
6:00am,Monster By Mistake,Gargool's Pet
6:30am,Mona the Vampire,Aliens 123/Zapman
7:00am,Winx Club,The Frozen Palace
7:30am,Jacob Two-Two,Jacob Two-Two & The Lost Louse
8:00am,The Boy,The Sky Is Falling
8:30am,Brady's Beasts,How To Put Together A Skeleton
9:00am,LazyTown,Play Day
9:30am,Monster By Mistake,Badgering Billy
10:00am,Rupert,Rupert And The Mulp Gulper
10:30am,Seven Little Monsters,Nose King / Gone But Not Four-Gotten
11:00am,Hamtaro,The Scary Mountain Ghost!
11:30am,Flying Rhino Junior High,Pal 9000
12:00pm,The Boy,Pokeboy
12:30pm,Brady's Beasts,How To Put Together A Skeleton
1:00pm,Care Bears,Tugs The Brave / Coconut Crazy
1:30pm,George Shrinks,Return Of The Space Invaders
2:00pm,Mona the Vampire,Garage Sale Genie / Ghouls And Dolls
2:30pm,LazyTown,Sleepless In Lazytown
3:00pm,Jacob Two-Two,Jacob Two-Two and The Conniving Caterer
3:30pm,Yu-Gi-Oh! GX,The Little Belowski
4:00pm,Hi Hi Puffy AmiYumi,Hungry Yumi / The Oddyguard / Song Sung Bad
4:30pm,All Grown Up,Susie Sings The Blues
5:00pm,The Fairly OddParents,Kung Timmy / Which Witch Is Which?
5:30pm,SpongeBob SquarePants,Pink Loser / Bubble Buddy
6:00pm,Being Ian,Sask-Watch
6:30pm,Martin Mystery,Rage Of The Leprechaun
7:00pm,Unfabulous,The Balancing Act
7:30pm,15/Love,About A Girl
8:00pm,SpongeBob SquarePants,Dying For Pie / Imitation Krabs
8:30pm,Sabrina the Teenage Witch,Bundt Friday
9:00pm,15/Love,Return Of The King
9:30pm,The Fresh Prince of Bel-Air,Just Infatuation
10:00pm,My Family,Breakable
10:30pm,Bob and Margaret,Mastermind
11:00pm,InuYasha,"The Sacred Jewel Maker, Part Two"
11:30pm,.hack//SIGN,Declaration
